name,highway,latitude,longitude
Myśliborska,bus_stop,54.4416937,18.4525892
Myśliborska,bus_stop,54.4419039,18.4514323
Nowa 01,bus_stop,54.4312717,18.4733445
Telewizyjna 02,bus_stop,54.3980526,18.4852665
Telewizyjna 01,bus_stop,54.3984841,18.4852534
Heweliusza,bus_stop,54.3563102,18.6523136
Katarzynki,bus_stop,54.3542689,18.6537601
Targ Rybny 01,bus_stop,54.3535838,18.6578909
Teatr Szekspirowski,bus_stop,54.3483808,18.6472007
Żuraw,bus_stop,54.3509082,18.6570992
Przystań 01,bus_stop,54.3343665,18.9342123
Przystań 02,bus_stop,54.3344089,18.9340075
Uzdrowiskowa 02,bus_stop,54.3222705,18.9316497
Uzdrowiskowa 01,bus_stop,54.3225834,18.9318818
Świbnieńska I 02,bus_stop,54.3294201,18.9328291
Świbnieńska I 01,bus_stop,54.3295952,18.933012
Świbnieńska II 02,bus_stop,54.3258864,18.9322579
Świbnieńska II 01,bus_stop,54.3261966,18.9324424
Świbnieńska III 02,bus_stop,54.3149453,18.9304551
Świbnieńska III 01,bus_stop,54.3149505,18.9306741
Ku Ujściu 02,bus_stop,54.3774247,18.6794503
Ku Ujściu 03,bus_stop,54.3801781,18.6805771
Siedleckiego 02,bus_stop,54.4293296,18.4690656
Siedleckiego,bus_stop,54.4299231,18.4696905
Bażyńskiego 06,bus_stop,54.3994165,18.5690628
Jasia i Małgosi 02,bus_stop,54.3978655,18.5640171
Jasia i Małgosi 01,bus_stop,54.398104,18.5641595
Krynicka 01,bus_stop,54.4033095,18.5877393
Krynicka 02,bus_stop,54.4036444,18.5879586
Mjr Hubala,bus_stop,54.3864344,18.5790872
Mjr Hubala,bus_stop,54.387379,18.577394
Reymonta,bus_stop,54.3828595,18.5848639
Reymonta,bus_stop,54.382989,18.5850889
Szpital Marynarki Wojennej,bus_stop,54.3938185,18.5675362
Szpital Marynarki Wojennej,bus_stop,54.3939336,18.5677505
Bora Komorowskiego 04,bus_stop,54.4089552,18.5873339
Czerwony Dwór 04,bus_stop,54.4114661,18.5876413
Czerwony Dwór 05,bus_stop,54.4123604,18.5889594
Czerwony Dwór 03,bus_stop,54.4130064,18.5880756
Biały Dwór 01,bus_stop,54.4085098,18.6054682
Biały Dwór 02,bus_stop,54.4090914,18.6047952
Park Reagana 02,bus_stop,54.4140635,18.5985817
Park Reagana 01,bus_stop,54.4142099,18.5984757
Jagiellońska 01,bus_stop,54.4130645,18.5917375
Jagiellońska 02,bus_stop,54.4131027,18.5932
Piastowska 06,bus_stop,54.4151186,18.5867645
Przymorze Wielkie,bus_stop,54.4102511,18.6034196
Przymorze Wielkie,bus_stop,54.4105453,18.6032197
Bażyńskiego 07,bus_stop,54.3989181,18.5672778
Oliwa PKP 03,bus_stop,54.4116613,18.5740771
"Hala ""Olivia"" 01",bus_stop,54.4014472,18.574183
"Hala ""Olivia"" 02",bus_stop,54.4019101,18.5731161
Jelitkowo Kapliczna 02,bus_stop,54.4215318,18.6015351
Trałowa Szkoła 02,bus_stop,54.3370587,18.9098688
Trałowa Szkoła 01,bus_stop,54.3371344,18.9107972
Boguckiego 02,bus_stop,54.3379557,18.9041794
Boguckiego 01,bus_stop,54.3380707,18.9041824
Brama Nizinna,bus_stop,54.3405341,18.6480444
