name,amenity,leisure,tourism,longitude,latitude
Ida Kamińska 1899-1980,,,,17.0321278,51.1061686
,,,,16.8808986,51.0727196
Muzeum Iluzji,,,gallery,17.0392557,51.1153152
Wytwórnia Filmów Fabularnych,arts_centre,,,17.074924,51.1084171
Lombard na Cichej,,,attraction,16.9433624,51.0954477
,,,,17.0311481,51.1055116
Centrum Aktywności Lokalnej Borek,community_centre,,,17.0080504,51.0770249
Centrum Aktywności Lokalnej Maślice,community_centre,,,16.9281597,51.1549241
Centrum Aktywności Lokalnej Zacisze-Zalesie-Szczytniki,community_centre,,,17.0821519,51.119778
Światowid,community_centre,,,17.1096036,51.1029447
Drugie Dno,nightclub,,,17.0253823,51.1101222
HAH,nightclub,,,17.034929,51.108241
Młodzieżowy Dom Kultury,community_centre,,,17.0367136,51.1004092
Zerwa Wrocławski Ośrodek Wspinaczkowy,,sports_centre,,16.93882,51.1366766
Strzelnica COLT,,sports_centre,,17.0879445,51.1296652
Klub na Psiaku,community_centre,,,17.12468,51.145195
Fox Games,,amusement_arcade,,17.0591278,51.1119299
Kwatera Główna - centrum gry Laser Tag,,sports_centre,,17.0438655,51.1184283
Kamienne żarna,,,attraction,17.0395693,51.1157303
,,,,17.0522809,51.1088025
,,,,17.037985,51.1123545
Piwnica Artystyczna „Pod Sowami”,community_centre,,,17.0322022,51.1284399
,,,attraction,17.0247684,51.1132721
,,,,17.0770601,51.1524495
,,,,17.0770768,51.1524721
Ścieżka historii Wrocławia,,,attraction,17.0379499,51.1125404
Surykatka,,,attraction,17.0740486,51.1041654
,,,,17.0232722,51.0578371
Komitywa,community_centre,,,17.0346654,51.100788
Entropia,,,gallery,17.0282421,51.1107877
Zament,community_centre,,,17.021604,51.1165252
Ośrodek Postaw Twórczych Zamek,community_centre,,,16.870349,51.146294
Fabryka Energii,,sports_centre,,17.028347,51.107217
Lodowisko Tarczyński Arena,,ice_rink,,16.942801,51.142848
Lodowisko Orbita,,ice_rink,,16.986993,51.132205
Salon Sztuki,,,gallery,17.0363425,51.1097756
Gamestate,,amusement_arcade,,17.034672,51.09605
Centrum Rozwoju i Aktywności Dzieci i Młodzieży „Świniary”,community_centre,,,16.9738596,51.1996837
Oddolne Centrum Społeczno-Kulturalne Postój,arts_centre,,,16.9525626,51.1273175
Galeria Neon,,,gallery,17.044129,51.106772
Pixel XL,,amusement_arcade,,17.03221,51.106927
Jumphall,,sports_centre,,16.9625824,51.1311273
,,,,17.0346612,51.1053951
,,,,17.0003871,51.0810901
,,,,17.0149159,51.0735213
,,,,17.0148981,51.0735018
Strefa Rozrywki,,amusement_arcade,,17.040031,51.108103
,,,,17.023139,51.0576045
,,,,17.0232059,51.0575057
Impart Centrum,arts_centre,,,17.023466,51.102892
,,,,17.0355394,51.1059676
,,,,17.0059525,51.1187394
Laser Tag Nyska,,sports_centre,,17.0518644,51.085612
,,,,17.0310975,51.1346403
Zagrywki,,amusement_arcade,,17.0304451,51.0999708
Jump4U,,sports_centre,,17.000688,51.118075
,,,,16.9974051,51.0900309
,,,,17.0165519,51.09959
,,,,16.9539004,51.1180415
,,,,17.0796881,51.0968486
Ace Club,nightclub,,,17.025214,51.109756
Krupa Art Foundation,,,gallery,17.032585,51.109066
Galeria u Agatki,,,gallery,17.036753,51.115044
Dobro,nightclub,,,17.024533,51.109827
,,,,17.0940864,51.1182221
Wystawa Lego,,,attraction,17.019415,51.094885
Wystawa Pająków,,,zoo,17.019603,51.095033
Nie Galeria,,,gallery,17.0188654,51.1069836
Galeria Małgosia,,,gallery,17.030777,51.111181
CAL Wojszycka Sóweczka,community_centre,,,17.043217,51.064695
Dobre Czasy na Jagodnie,community_centre,,,17.066676,51.061462
Świetlica Cztery Pory Roku - Zima,community_centre,,,17.060142,51.05194
,,,attraction,17.0368247,51.1138318
House Tęczowa,nightclub,,,17.009642,51.105159
,,,artwork,17.0255133,51.1011628
,,,attraction,17.0737387,51.1498612
,,,attraction,17.073933,51.1494997
Woliera Przechodnia,,,attraction,17.0708091,51.1066941
Kur bankiwa,,,attraction,17.0733033,51.1047683
Koza bezoarowa,,,attraction,17.0690266,51.1054599
Czerwonak różowy,,,attraction,17.0703597,51.1074779
Gibon czapnik,,,attraction,17.0727941,51.1055471
Smugowiec chiński,,,attraction,17.0689251,51.1046936
Wydra europejska,,,attraction,17.0726228,51.1039177
Bambusówka chińska,,,attraction,17.0708123,51.1078068
Łabędź czarnoszyi,,,attraction,17.0706777,51.1071329
Grzywoszyjka amazońska,,,attraction,17.070669,51.1078477
Barasinga,,,attraction,17.069862,51.10659
Manul,,,attraction,17.0688582,51.1052396
Wari rudy,,,attraction,17.0761372,51.1036435
Zając bielak,,,attraction,17.0689254,51.1053179
Kuna żółtogardła,,,attraction,17.0691041,51.1045889
Kur bankiwa,,,attraction,17.0704264,51.1073506
Nandu Darwina,,,attraction,17.0704174,51.1076011
Wiewiórka trójbarwna,,,attraction,17.0738508,51.1041788
Wilcza Ostoja,,,attraction,17.0772676,51.1023185
Bielik olbrzymi,,,attraction,17.0710527,51.1064303
Takin złoty,,,attraction,17.0696484,51.106224
Kazuar hełmiasty,,,attraction,17.0704559,51.107699
Kanczyl filipiński,,,attraction,17.0708866,51.105043
Jeżozwierz indyjski,,,attraction,17.0742638,51.1041629
Ibis grzywiasty,,,attraction,17.0706936,51.1078414
Smoki Indonezji,,,attraction,17.0713915,51.1039393
Paw jawajski,,,attraction,17.0703855,51.1073588
Kangar rudy,,,attraction,17.0728821,51.1050574
Kangur rdzawoszyi,,,attraction,17.0725537,51.1047448
Żuraw mandżuraki,,,attraction,17.0709174,51.1061793
Nieświszczuk,,,attraction,17.0741953,51.104164
