name,highway,longitude,latitude
Makowskiego 02,bus_stop,19.9160794,50.0877583
Władysława Łokietka 02,bus_stop,19.922794,50.0863979
"Batalionu ""Skała"" AK 01",bus_stop,19.9234049,50.0878996
Makowskiego 04,bus_stop,19.9174417,50.0876818
Krowoderskich Zuchów 02,bus_stop,19.9262099,50.0889675
Różyckiego 01,bus_stop,19.9139274,50.0879079
Różyckiego 02,bus_stop,19.9112552,50.0884143
Krowoderskich Zuchów 01,bus_stop,19.9254695,50.0885889
"Batalionu ""Skała"" AK 02",bus_stop,19.9234187,50.0888542
Makowskiego 01,bus_stop,19.9172965,50.0875423
Radzikowskiego 02,bus_stop,19.9091123,50.0833229
Przegorzały 02,bus_stop,19.8708534,50.0467411
Os. Dywizjonu 303,bus_stop,19.9995986,50.0848775
Skarżyńskiego,bus_stop,19.9965092,50.0839729
Krzyszkowice Kasztanowa I,bus_stop,20.0242409,49.9865299
Krzyszkowice Kasztanowa I,bus_stop,20.0246618,49.9862303
Poczta Główna 04,bus_stop,19.9427283,50.0593736
Św. Wawrzyńca 01,bus_stop,19.9509474,50.0511234
Borek Fałęcki 02,bus_stop,19.9275989,50.0116983
Dworzec Główny Zachód 03,bus_stop,19.944389,50.0685884
Kuźnicy Kołłątajowskiej 03,bus_stop,19.9575746,50.0982426
Siewna 02,bus_stop,19.9473616,50.0996475
Siewna 01,bus_stop,19.9473402,50.0989412
Natansona 01,bus_stop,19.9511576,50.0982105
Kuźnicy Kołłątajowskiej 04,bus_stop,19.958768,50.0984447
Liszki I,bus_stop,19.7740969,50.0388282
Liszki I,bus_stop,19.7746808,50.0389264
Liszki UG,bus_stop,19.76742,50.0386526
Budzyń Zalew Na Piaskach,bus_stop,19.7991734,50.0492484
Strzelnica 01,bus_stop,19.8836576,50.0638438
Lajkonika 02,bus_stop,19.8883092,50.0620777
Sielanka 01,bus_stop,19.8781644,50.0651973
Sielanka 02,bus_stop,19.8773034,50.065247
Piekary Centrum,bus_stop,19.7964918,50.0234779
Kryspinów Sanka,bus_stop,19.7888701,50.0424079
Kryspinów,bus_stop,19.7981273,50.0436382
Budzyń Zalew Na Piaskach,bus_stop,19.7996289,50.0497161
Modlniczka Leroy Merlin,bus_stop,19.8507603,50.105983
Katowicka 01,bus_stop,19.8836403,50.0897216
Wołowice Grotowa,bus_stop,19.7590771,49.9836552
Jeziorzany Górskie Domy,bus_stop,19.7667356,49.9815482
,bus_stop,19.7787488,49.9880119
Jeziorzany Rondo,bus_stop,19.7757428,49.9940471
Rączna Cracovia Centrum Treningowe,bus_stop,19.7666495,50.0034924
Rączna Cracovia Centrum Treningowe,bus_stop,19.7660324,50.0038905
Wołowice Grotowa Skrzyżowanie,bus_stop,19.7546276,49.9846593
Podgórki Tynieckie 01,bus_stop,19.844412,50.0063737
Kokotów I,bus_stop,20.0834061,50.0122487
Kokotów I,bus_stop,20.0842928,50.0121741
Łagiewniki 09,bus_stop,19.9360081,50.0294346
Salwator 06,bus_stop,19.9150378,50.0526804
Bronowice 04,bus_stop,19.9026514,50.0770444
Białucha 04,bus_stop,19.9770776,50.0673559
Wiklinowa 01,bus_stop,20.0244915,50.0556887
Wiklinowa 02,bus_stop,20.0251843,50.055893
Tor Kajakowy 02,bus_stop,19.8291938,50.0325894
Modlniczka Poligon,bus_stop,19.8678235,50.1153968
Modlniczka Poligon,bus_stop,19.8683481,50.1152691
Bronowice Małe 08,bus_stop,19.8830774,50.0820666
