name,shop,amenity,longitude,latitude
Lidl,supermarket,,22.597869889731456,51.22959643680701
Stokrotka,supermarket,,22.544369626873312,51.206091757337724
Lidl,supermarket,,22.581489919528074,51.25123753531443
Stokrotka,supermarket,,22.549733551514898,51.277905826103385
Stokrotka,supermarket,,22.543834218669904,51.27509234563809
Lidl,supermarket,,22.541888483870824,51.26807684895274
Żabka,convenience,,22.629546848479816,51.21934234588081
Orlen,convenience,,22.544833370150776,51.22339489203947
RAZEM,convenience,,22.492393018780486,51.23153007366152
Społem,convenience,,22.492780615480807,51.2310337083362
Biedronka,supermarket,,22.571353573088054,51.259131744090936
ALDI,supermarket,,22.542397021668357,51.20482832975523
Żabka,convenience,,22.54349414947221,51.20797390650827
Orlen,convenience,,22.625822250471014,51.246325076459875
Lidl,supermarket,,22.583525234800575,51.25808074430879
Targowisko,,marketplace,22.572087393731042,51.2525279771529
Stokrotka,supermarket,,22.516993090327496,51.25671178688862
Sklep mięsny Ryjek,convenience,,22.544403610426542,51.21164924840668
Orfeusz,mall,,22.552360361885516,51.2637831493879
Stokrotka,supermarket,,22.54519658292737,51.26242194498161
Stokrotka,supermarket,,22.549810525757824,51.26808546087746
Domix,mall,,22.588331684468663,51.24047531708835
Sklep spożywczy,convenience,,22.634524985160517,51.264222210721485
Orlen,convenience,,22.49084970841541,51.23472147387255
abc,convenience,,22.506358702068926,51.26278786797107
,,marketplace,22.55522275140552,51.273814608732195
,,marketplace,22.54984838672116,51.26854152243625
Biedronka,supermarket,,22.55562529641803,51.26668432236027
Lidl,supermarket,,22.51453378770221,51.26636559070879
Odido,convenience,,22.581393741437083,51.277886528506805
,convenience,,22.58867799094879,51.262142333616
Stokrotka,supermarket,,22.596719622374724,51.26199132946579
Carrefour Express,convenience,,22.593883844777597,51.25830324979491
Giełda na Kresowej,,marketplace,22.591808049667485,51.249680110463814
Olimp V,mall,,22.570943085196557,51.26732777657003
Biedronka,supermarket,,22.49099526637409,51.27049409406563
Stokrotka,supermarket,,22.46477404187331,51.25597066087116
