name,shop,amenity,longitude,latitude
Lewiatan,convenience,,17.0438855,51.1224811
Żabka,convenience,,17.0441759,51.1223021
Lewiatan,convenience,,17.0315247,51.1198756
Lewiatan,convenience,,17.0737425,51.1161837
Lewiatan,convenience,,17.0033429,51.099834
Żabka,convenience,,17.0028174,51.0997161
Lewiatan,convenience,,16.8711161,51.1452942
Delikatesy Centrum,supermarket,,17.027509,51.1019193
Żabka,convenience,,17.0395814,51.0728733
,,atm,17.0414727,51.0875757
,,,17.0414712,51.0875989
T&J,supermarket,,17.0331894,51.1287876
,,,17.033495,51.0971726
,,loading_dock,17.1205514,51.1608123
Żabka,convenience,,17.0375243,51.1094336
Żabka,convenience,,17.0315573,51.1055113
Społem,supermarket,,17.0300243,51.1042122
Żabka,convenience,,17.0507324,51.143036
Żabka,convenience,,17.026791,51.1083191
Carrefour Express,convenience,,17.0291887,51.1846868
Żabka,convenience,,17.0283652,51.1845531
abc,convenience,,16.8681343,51.1456942
Żabka,convenience,,17.074609,51.1378048
Żabka Nano,convenience,,17.0329143,51.0739716
Promyk,convenience,,17.1343501,51.1870623
Żabka,convenience,,17.0405398,51.0750864
Prosiaczek,convenience,,17.0700399,51.1357013
,,atm,16.9227389,51.1560238
,,atm,16.9759765,51.1262193
Żabka,convenience,,17.0366347,51.0931892
,convenience,,17.1048045,51.1659062
Żabka,convenience,,17.0159018,51.1171116
Na maksa,convenience,,17.0540599,51.0980304
LDC,convenience,,17.0522225,51.0985077
Żabka,convenience,,16.9644328,51.1273892
Rabat,convenience,,16.9919306,51.1418925
,convenience,,16.9926305,51.138193
,convenience,,16.9915024,51.1403137
Żabka,convenience,,16.9694044,51.1260023
,convenience,,16.9711765,51.1375493
Żabka,convenience,,17.006253,51.0888541
Żabka,convenience,,17.0081163,51.0589534
Biedronka,supermarket,,17.0026288,51.0603687
,convenience,,17.0149229,51.067607
Aligator,convenience,,17.0443515,51.154446
Żabka,convenience,,17.0444002,51.1547067
Żabka,convenience,,16.9635019,51.0778083
Żabka,convenience,,16.9949916,51.0729324
Odido,convenience,,16.9761878,51.094641
,convenience,,17.0640508,51.131554
,,,17.0601756,51.1133501
,,,17.0581351,51.1134577
Żabka,convenience,,17.0262015,51.1099819
Eurocash,supermarket,,17.1179648,51.1520565
Biedronka,supermarket,,17.0253931,51.1107146
,,,17.082307,51.0625685
Biedronka,supermarket,,16.9653497,51.1380154
,,,16.9652628,51.1378201
Żabka,convenience,,17.0266694,51.1018631
Żabka,convenience,,17.0380292,51.0853059
Żabka,convenience,,17.0396796,51.0873675
Żabka,convenience,,17.0452728,51.0898349
U Kasi,convenience,,17.0227881,51.1042748
,convenience,,17.0596968,51.0503136
Żabka,convenience,,16.9735688,51.0748516
Chata Polska,convenience,,17.0441209,51.1533027
Żabka,convenience,,17.0297004,51.1332849
Biedronka,supermarket,,17.0811181,51.1039165
Delikatesy Centrum,supermarket,,17.0180138,51.0878891
Żabka,convenience,,17.1278491,51.1462827
Żabka,convenience,,17.0219107,51.1062348
Żabka,convenience,,17.0197804,51.1070721
Carrefour Express,convenience,,17.0271913,51.103531
Żabka,convenience,,16.9430957,51.0956959
Żabka,convenience,,16.9900106,51.0667494
Żabka,convenience,,16.9970927,51.077077
Delikatesy T&J,supermarket,,17.1036573,51.1014441
PSS Społem,supermarket,,16.8990788,51.1554044
Żabka,convenience,,16.898875,51.1551007
Trivoli,convenience,,16.9918849,51.0738496
,,atm,16.9812913,51.0944434
,,parking_entrance,16.9821281,51.0939185
Żabka,convenience,,17.0407614,51.0921607
Konkret,convenience,,17.0400176,51.091713
Żabka,convenience,,17.0227724,51.1030042
,,,17.0398255,51.1301945
Żabka,convenience,,16.9932318,51.125573
Żabka,convenience,,17.0470085,51.1173002
Żabka,convenience,,16.9891588,51.113067
Żabka,convenience,,17.0426625,51.10449
Żabka,convenience,,17.0291646,51.1033713
Żabka,convenience,,17.012449,51.0691359
,,parking_entrance,17.0288479,51.0999137
,,parking_entrance,17.0402352,51.1087913
Żabka,convenience,,16.9504827,51.1239426
Żabka,convenience,,17.0516052,51.1164034
,,,17.0334345,51.0956463
Żabka,convenience,,17.0406388,51.1293694
Żabka,convenience,,17.1445067,51.106105
Hermes,convenience,,17.1304905,51.114785
Rabat,supermarket,,17.0978066,51.113553
,convenience,,16.9505846,51.1240499
Żabka,convenience,,16.9727907,51.1240188
,,parking_entrance,17.0365865,51.096483
Żabka,convenience,,17.035476,51.1085588
Żabka,convenience,,17.1250542,51.1433856
,,,17.0068498,51.0765841
,,,17.0042541,51.0748656
,,,17.0046564,51.0747558
Żabka,convenience,,17.0000533,51.1014293
,,parking_entrance,17.0365771,51.0963993
,,parking_entrance,17.033062,51.0959197
,,,17.0472992,51.0775175
,,,17.0477967,51.0775174
,,,17.0477934,51.0772156
Carrefour Market,supermarket,,17.0361528,51.0961766
Biedronka,supermarket,,17.0362814,51.096783
Żabka,convenience,,16.9933602,51.0722842
Żabka,convenience,,17.0335285,51.1109074
Żabka,convenience,,17.0397446,51.1235466
,convenience,,17.0388013,51.1233274
,convenience,,17.0389575,51.123368
Żabka,convenience,,16.9873847,51.0954613
,,,17.0205237,51.0948572
Żabka,convenience,,17.0452885,51.0850049
,,parking_entrance,17.0347596,51.0956825
,,,17.0356728,51.0969654
Biedronka,supermarket,,17.032796,51.117412
Biedronka,supermarket,,16.9874104,51.1243175
Olimp,convenience,,17.0495382,51.1243793
Dino,supermarket,,16.9298785,51.1539485
,,,16.9456211,51.1179029
K-Food,convenience,,17.0365574,51.1083466
Żabka,convenience,,16.9485877,51.1465795
Żabka,convenience,,16.967652,51.1097629
Żabka,convenience,,17.0212711,51.1138214
,,,17.0403448,51.1364891
Żabka,convenience,,17.0403627,51.1080477
Żabka,convenience,,17.0312009,51.112308
Maja,convenience,,17.0109955,51.0945658
Żabka,convenience,,16.9614836,51.127616
Groszek,convenience,,16.9618817,51.1277025
,convenience,,16.9591375,51.126903
,convenience,,16.9638308,51.1295951
,convenience,,16.9853541,51.0905469
Żabka,convenience,,16.895412,51.1631565
,,,16.9964511,51.121097
,,,17.0392431,51.1082682
Żabka,convenience,,16.9920315,51.1224224
Żabka,convenience,,16.992848,51.0754604
Market Spożywczy Pik,supermarket,,16.988804,51.1778996
,,,16.8968188,51.1548048
Żabka,convenience,,16.9998152,51.1775372
Osiedlowy,convenience,,16.9994874,51.1772185
Żabka,convenience,,17.0002917,51.1804703
Żabka,convenience,,16.9947894,51.0897409
Żabka,convenience,,16.9336619,51.0944837
Żabka,convenience,,17.0067357,51.0826809
Lewiatan,convenience,,17.0048484,51.0833025
Żabka,convenience,,17.0113409,51.1203364
Żabka,convenience,,16.9707681,51.1259855
Alina,convenience,,16.9853929,51.1464798
Żabka,convenience,,17.0948887,51.1030309
Żabka,convenience,,16.9905871,51.0966748
Żabka,convenience,,17.0288423,51.1016251
Żabka,convenience,,17.031076,51.0998712
Żabka,convenience,,17.1406396,51.108006
Żabka,convenience,,17.0563823,51.0527385
Żabka,convenience,,16.8742034,51.1610153
Żabka,convenience,,17.0011597,51.1017641
,convenience,,17.001216,51.1015452
,convenience,,17.0165612,51.1949572
Żabka,convenience,,16.9883554,51.0787374
Żabka,convenience,,17.1020398,51.1024456
Żabka,convenience,,17.0304206,51.1012124
Żabka,convenience,,17.0328331,51.1132758
Żabka,convenience,,17.0238478,51.1107258
Żabka,convenience,,17.0523956,51.1128376
,convenience,,16.9767416,51.1374293
Żabka,convenience,,16.9796142,51.1372063
Żabka,convenience,,16.9792548,51.1385093
,convenience,,16.9797792,51.1375383
Astra,supermarket,,17.0005585,51.1175757
Odido,convenience,,17.0022009,51.1209817
Żabka,convenience,,17.007926,51.1038959
Słodkie centrum,convenience,,17.0128653,51.1175326
Żabka,convenience,,16.9597121,51.1116068
Delikatesy Konkret,convenience,,16.9321959,51.1573911
Lewiatan,supermarket,,17.0023779,51.116392
,convenience,,17.0018345,51.1144277
,convenience,,17.0021242,51.114358
Sklepik,convenience,,17.0155456,51.1167708
Auchan Supermarket,supermarket,,17.0478848,51.0868594
,convenience,,17.0148294,51.0905424
Żabka,convenience,,16.9842573,51.0638415
,convenience,,16.9570158,51.0778539
,,,17.0453078,51.0822866
,,,17.046555,51.0826078
,,,17.0463605,51.0824266
Hewea,convenience,,17.1112507,51.1038595
Wejście 2,,,16.9914694,51.1194265
Żabka,convenience,,17.0561683,51.0980936
Family Market,convenience,,17.0253854,51.0566605
Żabka,convenience,,17.0243875,51.0567881
Żabka,convenience,,17.0329172,51.0570343
Żabka,convenience,,17.0229513,51.0602533
Żabka,convenience,,17.0128005,51.0565996
Żabka,convenience,,17.0123065,51.0582732
Żabka,convenience,,17.0282196,51.0611072
Biedronka,supermarket,,17.0133857,51.1109072
Żabka,convenience,,17.013964,51.0984372
T&J,supermarket,,16.9933784,51.0706375
,,,17.0397195,51.1125595
,,,17.0397308,51.1125847
Delikatesy,convenience,,17.1464015,51.1050277
Swojskie wyroby,convenience,,16.9679595,51.1373198
Złota Rybka,convenience,,17.0562236,51.1131438
Żabka,convenience,,17.0447988,51.1293655
Żabka,convenience,,17.0370109,51.1349648
Biedronka,supermarket,,17.0210027,51.1171982
Żabka,convenience,,17.0122038,51.1124482
,,,16.9945686,51.1214298
,,,16.9957833,51.1207019
Żabka,convenience,,17.034984,51.1112691
Rabat,convenience,,16.9017157,51.1613035
Żabka,convenience,,16.9649387,51.1401639
Livio,convenience,,16.9864687,51.0956375
Hermes,convenience,,17.0041588,51.1714746
,convenience,,17.0283598,51.095005
Społem,convenience,,17.00822,51.0951306
,convenience,,16.9461741,51.1271972
Żabka,convenience,,16.9458845,51.1270949
Żabka,convenience,,17.0134405,51.0990021
Żabka,convenience,,17.0293175,51.1108874
O!Shop,convenience,,16.9666015,51.1302399
O!Shop,convenience,,16.9925684,51.0980343
O!Shop,convenience,,17.0293847,51.1459057
O!Shop,convenience,,17.0304535,51.1497323
Stop Cafe,convenience,,16.9771972,51.1281429
O! Shop,convenience,,17.0929422,51.1410157
O! Shop,convenience,,17.0915304,51.1424771
"Delikatesy Spożywcze ""Konkret""",convenience,,17.0465898,51.1017425
O!Shop,convenience,,17.0227715,51.1164403
Żabka,convenience,,16.9951771,51.1124915
Żabka,convenience,,17.0312182,51.1115308
Żabka,convenience,,17.1047061,51.1013289
Poziomka,convenience,,17.0505608,51.1028591
abc,convenience,,16.919333,51.0746081
Żabka,convenience,,17.0394621,51.0952555
Żabka,convenience,,16.8695287,51.1456739
Żabka,convenience,,16.8620826,51.1500637
Żabka,convenience,,16.8624347,51.1531973
Żabka,convenience,,16.853007,51.1400931
Dino,supermarket,,16.8906,51.1469441
Gabinet Weterynaryjny Vetas,convenience,,17.0391009,51.1226236
Marko,convenience,,17.0011603,51.1001136
Żabka,convenience,,17.0635463,51.0792592
Warzywniak Jaś,convenience,,16.9956556,51.0755166
,convenience,,17.1302062,51.1568648
Żabka,convenience,,16.9372557,51.0981809
Stokrotka,supermarket,,16.9211909,51.1560297
,,,17.0242163,51.059103
Kaufland,supermarket,,17.0307863,51.092461
Hankook Mart 한국마트,convenience,,16.9962855,51.0667809
Spar,convenience,,17.0029742,51.0681095
,,,17.035935,51.0969386
Żabka,convenience,,17.0526453,51.128319
Żabka,convenience,,17.0868899,51.0581762
Żabka,convenience,,17.0301449,51.1100238
,convenience,,17.0407668,51.1122982
Żabka,convenience,,17.0797094,51.0606621
Pata Negra,convenience,,16.9646704,51.1307555
,convenience,,16.9653779,51.130605
Żabka,convenience,,17.0398132,51.1033121
Factoria Park,mall,,16.9454856,51.1054463
Żabka,convenience,,17.0280735,51.1402311
Żabka,convenience,,17.0221174,51.1395475
Żabka,convenience,,17.023395,51.1364581
Żabka,convenience,,17.0359789,51.1099064
Żabka,convenience,,17.0491756,51.1196255
Wrocławski Bazar Smakoszy,,marketplace,17.0470057,51.091297
Żabka,convenience,,17.0310152,51.1216722
Żabka,convenience,,17.0315133,51.1199814
Żabka,convenience,,16.9901079,51.1296698
Żabka,convenience,,17.0251387,51.1165897
Atka,convenience,,16.9505169,51.1007456
Atka,convenience,,16.9504211,51.1006809
,convenience,,16.9464783,51.1023312
Biedronka,supermarket,,17.0233752,51.0809954
Lemo,convenience,,17.032325,51.1199704
Żabka,convenience,,17.0333423,51.1186236
,,,16.9406482,51.1468476
,,,16.940617,51.1468646
,,,16.9412831,51.1469419
,,,16.9462323,51.1041424
PSS Społem,supermarket,,16.9769052,51.1260986
Delikatesy,convenience,,17.0609966,51.1154338
,convenience,,17.0431691,51.1060698
T&J,convenience,,17.0942087,51.1085902
Żabka,convenience,,17.1214616,51.1108996
Żabka,convenience,,17.0330666,51.1023535
Żabka,convenience,,17.0424152,51.1316941
Żabka,convenience,,17.0461059,51.1258107
Żabka,convenience,,17.0491814,51.126765
Wrocław Duty Free,convenience,,16.8794648,51.1095306
Spirit of Poland,convenience,,16.8797975,51.1094853
Hermes,convenience,,17.0327766,51.0659671
Żabka,convenience,,16.9991119,51.1168064
Kiwi Kiwi,convenience,,17.0383899,51.1188494
Żabka,convenience,,17.0362238,51.1277833
,convenience,,16.9480297,51.1254046
Żabka,convenience,,17.0528666,51.08443
Żabka,convenience,,16.9266548,51.13613
,,,17.111695,51.1463356
Chłop Polski,convenience,,17.0337266,51.1187306
Żabka,convenience,,17.1248763,51.1100646
