name,shop,amenity,longitude,latitude
Żabka,convenience,,21.0172552,52.2073585
Sklep Spożywczy,convenience,,21.0806851,52.290164
Żabka,convenience,,21.0157221,52.2026593
K&M Delikatesy,supermarket,,21.1896198,52.247098
Żabka,convenience,,20.9815499,52.3085243
Giełda Kwiatowa,,marketplace,20.9585917,52.1940915
Biedronka,supermarket,,21.1973209,52.2475006
,convenience,,20.8994813,52.2238357
Sklep turystyczny Adventuresquad.pl,convenience,,20.9700248,52.3279462
,,,20.9717892,52.2714696
Carrefour Express,convenience,,20.9473544,52.1799918
Carrefour Express,convenience,,20.9850958,52.2806992
Panama,convenience,,20.9849566,52.2793737
Wikola,convenience,,20.9448592,52.1808257
Sklep spożywczo-przemysłowy,convenience,,21.0956147,52.2859551
,,atm,20.9730282,52.2826445
Klaudynka,convenience,,20.9758069,52.2810218
Top Market,convenience,,20.9784368,52.2835382
Bocian,convenience,,21.0127072,52.2258024
Żabka,convenience,,21.0118076,52.223089
Biedronka,supermarket,,20.9883807,52.253133
Żabka,convenience,,21.0557036,52.2750526
Żabka,convenience,,20.9756078,52.2391216
sklep spożywczy,convenience,,20.9493216,52.1458613
Biedronka,supermarket,,21.0261954,52.1810986
Carrefour Express,convenience,,20.9658972,52.2423831
Żabka,convenience,,21.012774,52.2082458
Sklep spożywczo-przemysłowy,convenience,,21.0466265,52.2601903
Skarbek,supermarket,,21.0568832,52.3226584
Ekaloria,convenience,,21.0573204,52.320078
,convenience,,21.052887,52.1466767
Żabka,convenience,,21.0500104,52.1433958
Carrefour Express,convenience,,21.0071661,52.2256238
Top Market,supermarket,,21.0922681,52.3259528
Strefa Smaku,convenience,,20.911404,52.2275252
Stokrotka,supermarket,,20.9485412,52.3324133
Żabka,convenience,,20.9408883,52.3327479
1 minute,convenience,,20.9977362,52.1558844
Żabka,convenience,,20.9211938,52.2800369
Biedronka,supermarket,,20.9876509,52.2335231
Żabka,convenience,,21.0117579,52.2034803
Carrefour Express,convenience,,21.0121399,52.2035466
Auchan,supermarket,,20.9635441,52.2673496
Lewiatan,supermarket,,20.9614114,52.2614037
Żabka,convenience,,21.0020044,52.2321441
,convenience,,20.9406816,52.3316697
Żabka,convenience,,20.9405803,52.3311487
,,,21.0027223,52.2272966
,,,21.0030001,52.2276239
Top Market,convenience,,21.0189849,52.2199839
,,,20.9497136,52.2127407
,,,20.9512082,52.2120596
,,,20.9523211,52.2127125
Delikatesy Kawi,convenience,,20.9318653,52.2604396
Żabka,convenience,,21.0913069,52.2471441
Żabka,convenience,,21.083894,52.2467915
Livio,convenience,,21.0877825,52.2499417
Lewiatan,convenience,,21.0857279,52.2434287
Skarby Smaku,convenience,,20.9801151,52.2745649
Żabka,convenience,,20.9905859,52.2446974
Stokrotka,convenience,,21.0359073,52.2864701
,convenience,,21.0518257,52.1935137
,convenience,,21.0507868,52.1951271
,convenience,,21.0516903,52.1910733
Żabka,convenience,,21.0502895,52.3176899
Żabka,convenience,,21.0121216,52.1901109
Carrefour Express,supermarket,,20.9408739,52.2961638
ABC 24/7,convenience,,20.9852614,52.2465143
Żabka,convenience,,21.0673656,52.1589576
Lewiatan,convenience,,21.0485595,52.3399487
Carrefour Express,supermarket,,21.0110403,52.2320542
Żabka,convenience,,21.1069705,52.3199186
,,,20.9525947,52.319219
Żabka,convenience,,20.9974243,52.2296752
Żabka,convenience,,20.9943317,52.1685863
Żabka,convenience,,20.9940056,52.2573024
,,,21.0012314,52.2273124
,,,21.0033859,52.2308872
Żabka,convenience,,20.9438454,52.3352538
Żabka,convenience,,21.0564037,52.1462753
Żabka,convenience,,21.0703954,52.2493966
,,,20.9656567,52.319395
,,,20.9664591,52.3195984
,,atm,20.9770977,52.2181506
,convenience,,21.0043601,52.2228364
,,,20.9892654,52.2407098
hubiz,convenience,,21.0162287,52.1906457
Żabka,convenience,,21.0701305,52.1319876
Żabka,convenience,,21.0119714,52.2256331
Biedronka,supermarket,,21.0378403,52.1583985
Groszek,convenience,,20.9543961,52.2301285
Społem,convenience,,20.952875,52.2304907
Carrefour Market,supermarket,,21.0023394,52.229822
Społem,convenience,,20.9389744,52.2356681
,convenience,,20.9403888,52.2366995
Biedronka,supermarket,,20.9950724,52.2358716
,,,20.8839301,52.2149614
Szop Market,convenience,,20.9691725,52.2645088
Biedronka,supermarket,,20.994864,52.1697451
,,,20.9631412,52.3358392
,,,20.9631101,52.3358552
Biedronka,supermarket,,21.1139829,52.2373184
1 minute,convenience,,21.0170689,52.1891689
Archimedes,convenience,,20.8945838,52.2556291
Biedronka,supermarket,,21.1182308,52.2788603
Szop,convenience,,21.0280169,52.2941044
Biedronka,supermarket,,21.0724503,52.1572584
Biedronka,supermarket,,20.9374559,52.2012406
Top Market,supermarket,,21.1305406,52.2821079
Żabka,convenience,,21.0364949,52.2526446
Groszek,convenience,,21.0112321,52.199858
Biedronka,supermarket,,20.9364103,52.2912076
