name,shop,amenity,longitude,latitude
N. Nagel,jewelry,,18.552519003169824,54.474568362447016
,,,18.55237185537464,54.474698184566535
Mo61,perfumery,,18.55274645,54.47430829999999
,,toilets,18.552041861024886,54.474147862345724
,,,18.552240633768875,54.47492689924689
,,toilets,18.552470997903132,54.47467831737448
Apart,jewelry,,18.55303580917613,54.47382502297185
,,toilets,18.551288253986588,54.47566352976391
,,,18.551625620362366,54.475486511229825
Tchibo,coffee,,18.551699860165648,54.47556745040163
Yes,jewelry,,18.55182064570446,54.47505415437352
Eres,bakery,,18.551855450394,54.474856488960405
Na Dobranoc,clothes,,18.55232803208248,54.474343783535204
Ziaja,cosmetics,,18.551711052972642,54.47496099002131
Pralnia EBS,dry_cleaning,,18.551697646966506,54.475008202858426
Ismena Studio,clothes,,18.552392250633254,54.474287900843194
La Martina,clothes,,18.552092979738628,54.47570062941761
Witek Home,furniture,,18.553013085665143,54.47350411203953
qπш Robert Kupisz,clothes,,18.552915739300037,54.47388428081116
Rossmann,chemist,,18.551351393493807,54.475006121703636
,,,18.552083729268617,54.47586452882673
Sephora,cosmetics,,18.55201827426948,54.47528174894175
Makalu,clothes,,18.55270771133995,54.47439092065867
Charme,clothes,,18.55225765743672,54.4748459033888
Solar,clothes,,18.55293234950997,54.47410757438911
Tavex - Investment Gold and Currency Exchange,,bureau_de_change,18.551725970094942,54.47549274392988
,,,18.55125276575112,54.475411232326785
TUI,travel_agency,,18.552097608540013,54.47599095497618
Tatuum,clothes,,18.552104522118672,54.47542577450078
Jemiol,clothes,,18.552824541082188,54.473923881690844
Venezia,shoes,,18.552295879968433,54.47441523259236
Max Mara,clothes,,18.55208838386905,54.47457518951623
Vision Express,optician,,18.552119228036318,54.475209577831784
Itaka,travel_agency,,18.551457896149504,54.475124948527714
Wittchen,clothes,,18.552577410048766,54.474515415624765
,,,18.552769400888543,54.47372546404784
Half Price,clothes,,18.552347542445105,54.47394632221766
CCC,shoes,,18.551947342187752,54.47392317445991
Emmanuel Berg,clothes,,18.55286954228678,54.47421727868757
,,,18.552178491594272,54.474606545746425
,,toilets,18.55225674088873,54.47423063472849
,,,18.55182208178485,54.475372845439644
,,,18.551744967423314,54.47410999815987
Adidas,sports,,18.552235619035926,54.47491883485183
Adventure Sports,outdoor,,18.551245352879246,54.47542987466049
,,,18.55210272938271,54.4758788507864
Apia,shoes,,18.552951174917105,54.47402049156747
Aryton,clothes,,18.551756134123924,54.475122102658524
,,,18.55145491545532,54.4757727703211
,,,18.552253805449514,54.47441890447575
Camel Active,clothes,,18.552924084885635,54.47413498724072
Campione,clothes,,18.55186382294918,54.4756927318766
Luxury & Me,clothes,,18.5520042191605,54.475291369071975
Caterina,clothes,,18.552363159763676,54.47474963412767
Pinko,clothes,,18.552412911449927,54.4746481404703
Costa,,cafe,18.552314758746974,54.47481038650233
,,,18.552378044128183,54.47429825577758
Deni Cler Milano,clothes,,18.551762792696152,54.47549017556844
Duka,houseware,,18.55136870199822,54.47523687635596
,,,18.551758266919965,54.4759641498677
Escada,clothes,,18.5526954491079,54.47440168275456
Gabor,shoes,,18.55256349624051,54.47452359403117
Petit Beau,clothes,,18.551875490424003,54.47474860882887
x-kom,electronics,,18.552623831634993,54.47378045754949
Grey Wolf,clothes,,18.551739550494382,54.475728717161026
,,,18.552186352716273,54.47447631003329
H&M,clothes,,18.552154418951286,54.47515226630958
Henri Lloyd,outdoor,,18.55212068210826,54.47565363453857
Hexeline,clothes,,18.552050477746576,54.475024575330295
Miloo Home,furniture,,18.552074204412115,54.47604375935025
Chantelle,clothes,,18.551429584217576,54.475624234885885
Premium Home,houseware,,18.55179124960499,54.47578860305116
,,,18.552016646856604,54.47458468411438
Mstudio,copyshop,,18.551678271106944,54.47517386751216
Niumi,clothes,,18.552359254612295,54.47418591359457
Town Cafe Gdynia,,cafe,18.552172920725273,54.475432182941134
,clothes,,18.552113426272324,54.47573074923987
Charme loves you,clothes,,18.551596463680056,54.475482010532176
Magnific,clothes,,18.551807590477054,54.47555878624802
Media Expert,electronics,,18.552318149691644,54.47380263245799
Spensen Showroom,clothes,,18.551626363844708,54.47555112253627
,,,18.55148935907252,54.475824523965144
Molton,clothes,,18.55207879445783,54.47559261308889
Monetti,furniture,,18.55203818433923,54.4757896540415
Ado-art,art,,18.552108398261563,54.47402956719582
Nice Ice,,cafe,18.55162949091785,54.47521457577011
Nike,clothes,,18.552127071636672,54.47554043317293
Superdry,clothes,,18.551535504232287,54.474915250673185
