name,shop,amenity,latitude,longitude
Biedronka,supermarket,,53.14064368811629,23.109931295031906
Lidl,supermarket,,53.11347725851249,23.132526927738073
Orlen,convenience,fuel,53.12154679122149,23.19950963790887
Centrum Handlowe Hetman,,marketplace,53.10534451402952,23.143818814914034
"PSS Społem ""Pietrasze""",supermarket,,53.155014946289604,23.185405674527363
ABC,convenience,,53.103605696137386,23.139512266007877
Żabka,convenience,,53.145519345001475,23.1821505918982
Biedronka,supermarket,,53.15097444000143,23.112426245380544
Biedronka,supermarket,,53.10275901859375,23.137689616862033
Biedronka,supermarket,,53.12280655178163,23.091934293678516
Lewiatan,supermarket,,53.15357690499747,23.125886783094888
,convenience,,53.12283068482331,23.142004745966823
Biedronka,supermarket,,53.148896083512874,23.078394523378588
Biedronka,supermarket,,53.15911678976967,23.115271834233
Biedronka,supermarket,,53.09783391110345,23.22974426324045
Topi Market,convenience,,53.086442445680106,23.210460651293264
Prim Market,convenience,,53.15492065000001,23.102093650000004
Chorten,convenience,,53.13422799281432,23.211259646902167
DH Panorama,mall,,53.12811819623235,23.15378954189108
"PSS Społem ""Dukat""",convenience,,53.11465027220937,23.19006451547601
Lewiatan,convenience,,53.14833925,23.19989545
Sklep Spożywczy,convenience,,53.15487568357224,23.184939316632757
,convenience,,53.16060432140193,23.193924313127457
Lewiatan,supermarket,,53.140394565246226,23.137088275052715
Galeria Antoniuk,mall,,53.14526441430855,23.13205229098941
"PSS Społem ""Bazar""",supermarket,,53.12116378776686,23.139540805526757
,,marketplace,53.134664267000275,23.188369153905686
Perełka,convenience,,53.12946538142145,23.177066458979635
,,marketplace,53.1282823728356,23.180479041813243
Lidl,supermarket,,53.122061586144476,23.21134389884154
,convenience,,53.13414488525464,23.185219908142056
Lewiatan,convenience,,53.15197952626152,23.082303025519856
Lewiatan,convenience,,53.15296544594817,23.085007748501678
Biedronka,supermarket,,53.13294844049516,23.087771443273237
Chorten,convenience,,53.15582975,23.121168699999995
Biedronka,supermarket,,53.12502966306617,23.18540716776798
Outlet Center,mall,,53.14897400677308,23.07582263454083
abc,convenience,,53.12473629766555,23.20349677537007
Biedronka,supermarket,,53.11075667025374,23.19153020265976
Lidl,supermarket,,53.140545085399204,23.099739110509088
Biedronka,supermarket,,53.14389059235276,23.198961846774967
PSS Społem,supermarket,,53.130841398209036,23.083874474759643
Galeria Jurowiecka,mall,,53.13650171087996,23.162709297383095
Stokrotka,supermarket,,53.148617444895415,23.120012817997882
Chorten,convenience,,53.12211645000001,23.10381505
Żabka,convenience,,53.115851445116405,23.085884554518543
Chorten - Delikatesy Leśna Dolina,convenience,,53.12992422816105,23.089127317785398
Lewiatan,supermarket,,53.127797001270935,23.099989490407655
