name,amenity,leisure,tourism,latitude,longitude
,,fitness_centre,,53.126352057558876,18.042558161661372
,,fitness_centre,,53.126376307352984,18.042502954807183
LOTTO-Bydgostia,,sports_centre,,53.12035886396109,18.0206109885784
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Basen Bajka,,sports_centre,,53.14903725117371,18.150293099954286
Młodzieżowy Dom Kultury nr 2 im. dra Henryka Jordana,community_centre,,,53.114891149756204,17.989760671893603
Torbyd,,ice_rink,,53.11990129912726,18.023594266030116
,,,viewpoint,53.162704656454096,18.035170462839066
Śluza trapezowa,,,attraction,53.126439846429896,17.996286487597647
,,sports_centre,,53.1188393893206,18.028359144318944
Tor Regatowy,,track,,53.11960568487846,18.1240561837468
Hala Sportowa,,sports_hall,,53.12344287936933,18.02387708525043
Exploseum DAG Fabrik Bromberg,,,museum,53.07155053683595,18.075361193871398
,,sports_hall,,53.103804637702545,18.03583055374739
Piąta Fala,,sports_centre,,53.11058573388532,18.04889187939346
Stara Hala Sportowa,,sports_centre,,53.12303365092156,18.025764644870062
Spichlerz nad Brdą przy ul. Grodzkiej 9,,,attraction,53.12289320788994,18.00171550203544
"Hala Sportowo-Widowiskowa ""Łuczniczka""",,stadium,,53.11957663142671,18.026132242481626
Aqua Fordon,,sports_centre,,53.16591991974705,18.156236249271856
Młodzieżowy Dom Kultury nr 1,arts_centre,,,53.109203921774906,18.05825933435995
budynek B,,sports_centre,,53.120320605761066,18.021043425616348
łącznik,,sports_centre,,53.12045801922415,18.020600893993976
,,track,,53.129949877663286,17.92929163503217
Teatr Kameralny im. Wandy Rucińskiej,theatre,,,53.122221074663116,18.00231597421906
,,track,,53.10465455456104,18.048643789287738
Stary Rynek,,,attraction,53.121962879688716,18.00027407178856
,,track,,53.12773701038319,18.012636391717063
,,sports_hall,,53.128279995387544,17.98592416870282
,,track,,53.123868455126775,18.02147690819419
Młodzieżowy Dom Kultury nr 4,community_centre,,,53.13102987630382,17.996200755802622
,,track,,53.151109715372215,18.173364756640904
,,track,,53.112942931784936,18.01213164150298
,,track,,53.11299771171779,18.0114841144276
,,track,,53.12323387063275,18.039102891669856
Stadion Zawisza na Sielskiej,,sports_centre,,53.1507778530412,18.164027517764985
Trasa MTB,,track,,53.15557838852539,18.12319351641428
Stadion im. Zdzisława Krzyszkowiaka,,stadium,,53.145662264670406,18.020479540394696
,,sports_hall,,53.12691758273223,18.05324123297068
,,sports_hall,,53.12688228889052,18.053499524080998
,,,gallery,53.12036537761746,18.00434405200892
,arts_centre,,,53.120327496226246,18.004163929567778
Kinoteatr Adria,arts_centre,,,53.11902753980178,18.011262802373324
,,sports_hall,,53.126664338127355,18.053449187680137
Kościół pw. Świętego Wincentego à Paulo,place_of_worship,,attraction,53.12707770096872,18.017315048216496
Akademickie Centrum Sportu 1,,sports_centre,,53.14558165437729,18.12966646115978
Basen Łabędź,,sports_centre,,53.13108589763882,17.939882439794275
Długa,,,attraction,,
Powiatowe Centrum Pomocy Rodzinie,community_centre,,,53.11165752250606,18.013464095038376
,,track,,,
Stary Kartodrom BKB,,sports_centre,,53.118479976948564,18.06223807203475
Tężnia,,,attraction,53.14935206347216,18.170693353715183
,,track,,53.11566566857629,17.98988942082329
,,track,,53.118731232306786,17.994513519674307
,,track,,53.11707170368424,18.002761266615035
,,sports_hall,,53.116353216654986,18.017577383316482
Tężnia,,,attraction,53.16154128543957,18.027988151700534
Zawisza Bydgoszcz,,sports_centre,,53.14631842978999,18.02000274335011
,,track,,,
Helios,cinema,,,53.125369402353286,18.06680127681331
,,track,,53.11799478728409,17.959880775239768
Akademickie Centrum Sportu 2,,sports_centre,,53.14649612501551,18.129330570661335
Akademickie Centrum Sportu 2,,sports_centre,,53.1468685999126,18.12892370005546
Spichlerz holenderski w Bydgoszczy,,,attraction,53.12292268828303,18.00160211960794
Spichlerz nad Brdą przy ul. Grodzkiej 11,,,attraction,53.12285610184956,18.00184058226731
Akademickie Centrum Sportu 3,,sports_centre,,53.14538834999999,18.12761085
Akademickie Centrum Sportu 3,,stadium,,53.14586876413602,18.127227531149494
,,track,,53.141557094851535,17.91856332479957
,,sports_centre,,53.14209312140071,17.91881856040832
,,track,,,
Mini-tężnia solankowa,,,attraction,53.105388049999995,18.03761815
,,track,,53.10400556613777,18.031447373652377
,,track,,53.14565761363304,18.020505835123153
,,track,,53.13184831848431,17.949423636337276
,,track,,53.130028966220166,18.019600461137195
,,track,,53.11652246969168,18.015350137866562
,,track,,53.15471132522667,18.14217262596365
,,track,,53.150681820262484,18.16488632555486
,,track,,53.161735513028226,18.176927502363004
,,track,,53.14722772134056,18.02151981248593
,,track,,53.11566636545754,17.989889995964862
,,track,,53.12552954608224,17.95980072940762
