name,amenity,leisure,tourism,latitude,longitude
Statua Chrystusa Zbawiciela,,,artwork,51.2198555,22.5785198
Figura Maryi,,,artwork,51.245336,22.5653819
Cześć,,,artwork,51.244038,22.5224226
,,,artwork,51.2581806,22.5888049
Pomnik ks. Piotra Ściegiennego,,,artwork,51.2552403,22.5667403
Dłoń,,,artwork,51.2572904,22.5940602
,,,artwork,51.2575335,22.5923551
Dzieci,,,artwork,51.258614,22.5902135
Siłownia Paco,,fitness_centre,,51.2349463,22.5426226
Ustanowienie Eucharystii,,,artwork,51.2279691,22.5207385
,,,artwork,51.2279019,22.5205329
,,,artwork,51.2278851,22.5204875
,,,artwork,51.2278655,22.5204329
,,,artwork,51.2278366,22.5203523
,,,artwork,51.2278135,22.5204884
,,,artwork,51.2277518,22.5202269
,,,artwork,51.227717,22.5202698
,,,artwork,51.2277031,22.5205548
,,,artwork,51.2278249,22.5205689
,,,artwork,51.2278706,22.5206218
,,,artwork,51.2278274,22.52019
,,,artwork,51.2277182,22.5201598
,,,artwork,51.2277589,22.5203798
,,,artwork,51.2277077,22.5203644
,,,artwork,51.2278711,22.5207372
,,,artwork,51.227921,22.5207881
The Mist Club,nightclub,,,51.2461233,22.5558518
,,,artwork,51.2438717,22.5410919
Pomnik Stefana Kardynała Wyszyńskiego,,,artwork,51.2326342,22.5882999
Muzeum KUL,,,museum,51.2473311,22.5446984
,,,artwork,51.238743,22.5695759
"''Fotograf""",,,artwork,51.2424589,22.5783283
Biernat z Lublina,,,artwork,51.2424377,22.5782933
"''Dziecko budujące Zamek Lubelski""",,,artwork,51.2423665,22.5781449
Koziołek z gitarą,,,artwork,51.242338,22.5780815
Neon ''Brejdaki'',,,artwork,51.2399622,22.5709199
"Mural ""Wjazd gen. Zajączka do Lublina""",,,artwork,51.2398732,22.5702494
"Mural ""Historia Fabryki Samochodów Ciężarowych""",,,artwork,51.2480974,22.6063174
"Mural ""Lubelski Lipiec 1980""",,,artwork,51.2479526,22.6051744
"Mural ""Płynny Sztukmistrz""",,,artwork,51.247094,22.5508877
Deadambitions,,,artwork,51.248446,22.5538824
"Mural ""Na krześle""",,,artwork,51.2421874,22.5552061
"Mural ""Niby-Kot pod Niby-Grzybem""",,,artwork,51.2540003,22.5697083
"Mural ""Pies, człowiek, kość""",,,artwork,51.2541268,22.5697874
"Mural ""Stare Bronowice""",,,artwork,51.2389446,22.5796948
"Mural ""Jest Super""",,,artwork,51.2530726,22.5699802
Koń,,,artwork,51.2266037,22.6361434
Z16 Performance,,fitness_centre,,51.2463672,22.6328738
Lokomotywa wąskotorowa WLs40,,,attraction,51.2252816,22.5595402
Stacja X,,,artwork,51.2143913,22.5474244
Stacja IX,,,artwork,51.2144218,22.5475465
Stacja VIII,,,artwork,51.2144562,22.5476642
Stacja I,,,artwork,51.2147702,22.5463075
Stacja II,,,artwork,51.2148853,22.546341
Stacja III,,,artwork,51.2149971,22.5463738
Stacja V,,,artwork,51.2151588,22.5467239
Stacja VI,,,artwork,51.2151189,22.5469619
Stacja VII,,,artwork,51.2150139,22.5471604
Stacja IV,,,artwork,51.2151182,22.5464385
Stacja XI,,,artwork,51.214429,22.5470514
Stacja XII,,,artwork,51.214492,22.5469162
Stacja XIII,,,artwork,51.2145372,22.5468085
Stacja XIV,,,artwork,51.2145691,22.5466957
I love Lublin,,,artwork,51.2481305,22.5606387
,,sports_centre,,51.2621695,22.5173224
Masters Bowling & Bilard,,bowling_alley,,51.2491502,22.5762876
Xtreme Fitness,,fitness_centre,,51.2494081,22.5772099
Statua św. Jana z Dukli,,,artwork,51.2647552,22.5237048
"Mural ""Poemat o mieście Lublinie""",,,artwork,51.2526117,22.5428405
,,,artwork,51.2561098,22.4666302
Pomnik bł. ks. E. Kowcza,,,artwork,51.2243549,22.6093585
,,,artwork,51.1771341,22.5883266
,,,artwork,51.2630586,22.5141893
,,,artwork,51.2630332,22.5140421
,,,artwork,51.2368117,22.5597718
,,,artwork,51.236383,22.5605229
,,,artwork,51.2359168,22.5608734
"Neon ,,Apollo""",,,artwork,51.2458528,22.5579059
Strzykawka,,,artwork,51.2311525,22.5367926
Dr Be,,fitness_centre,,51.2381101,22.5262049
"Neon ,,Ż''",,,artwork,51.2451858,22.5673987
Obywatele,,,artwork,51.24551,22.5369867
Zameczek - rzeźba wykonana przez więźniów 1943,,,artwork,51.2231658,22.5960592
FSC Lublin,,,artwork,51.2535022,22.5869535
Getto – drut kolczasty,,,artwork,51.2529915,22.5692703
Kula,,,artwork,51.2463932,22.5480685
Drzewo II,,,artwork,51.2464117,22.5478932
Drzewo I,,,artwork,51.2463328,22.5478703
Pień,,,artwork,51.246315,22.5480482
Muzeum Osiedli Mieszkaniowych,,,museum,51.2422454,22.5187466
Makieta Lublina z przełomu XVI i XVII wieku,,,artwork,51.2472706,22.5659075
Neon „Przypadek? Nie sądzę!”,,,artwork,51.2484823,22.5665951
"Mural ""Izmus""",,,artwork,51.2486118,22.5629921
"Rzeźba ""Pomnik godziny czwartej""",,,artwork,51.2501179,22.5446503
Dom kultury Kalinowszczyzna,community_centre,,,51.2600496,22.5866375
,,,artwork,51.2532168,22.5734043
Koziołek Onufry,,,artwork,51.2475833,22.5655289
CityFit,,fitness_centre,,51.2408993,22.5186523
,,,artwork,51.2454476,22.5713181
,,,artwork,51.2366261,22.574546
Figura Matki Bożej,,,artwork,51.2320712,22.5872912
Statua św. Maksymiliana Kolbe,,,artwork,51.2320542,22.5867292
Św. Klara z Asyżu,,,artwork,51.2322981,22.5877833
Brama Niepokalanej,,,artwork,51.2321417,22.5874475
,,,artwork,51.2319202,22.587507
Figura św. Antoniego z Padwy,,,artwork,51.2322054,22.5863326
Figura św. Franciszka z Asyżu,,,artwork,51.2317114,22.5873095
Koziołek Kazik,,,artwork,51.2476312,22.5665404
,,,artwork,51.2599634,22.505074
,,,artwork,51.249396,22.5677895
,,,artwork,51.2638446,22.574582
Galeria sztuki Sceny Plastycznej KUL,,,gallery,51.2481155,22.5685568
"Instalacja ,,Bronx""",,,artwork,51.2367976,22.5769096
,,,artwork,51.2361711,22.577163
Koziołek Staś,,,artwork,51.2502389,22.5633745
Biblioteka Azyl,library,,gallery,51.2448916,22.549124
Miś,,,artwork,51.223795,22.5358712
Kino Plenerowe w Bramie,cinema,,,51.2468368,22.5657242
Klepsydra Europejskiej Stolicy Kultury,,,artwork,51.2528795,22.5412029
,,sports_centre,,51.2585331,22.5640536
,,,artwork,51.2433211,22.5161278
,,sports_hall,,51.258554,22.5642241
,,,artwork,51.257838,22.5906525
,,,artwork,51.2576361,22.5915391
Tutaj (mozaika),,,artwork,51.2611247,22.5158658
Matka Boska że Stryjowa,,,artwork,51.2608048,22.5063763
Znak Ryby symbol Jezusa,,,artwork,51.2342258,22.5928938
Rzeźba „Zwlekanie”,,,artwork,51.2424361,22.5325238
rzeźba,,,artwork,51.243129,22.5353585
"Rzeźba ""Kobieta z kwiatem”",,,artwork,51.2418353,22.5315058
"Rzeźba ""Bokser""",,,artwork,51.2417096,22.5314801
rzeźba,,,artwork,51.2434373,22.5353557
Miejsce potańcówek,,dance,,51.2598622,22.5092166
Maria,,,artwork,51.2444129,22.5613487
Józef Oblubieniec,,,artwork,51.2456124,22.5627637
Statua Maryi,,,artwork,51.2464028,22.5622219
,,,artwork,51.2606893,22.513224
Amfora,,,artwork,51.2614644,22.5163929
Siedząca kobieta,,,artwork,51.2630107,22.5138962
,,,artwork,51.2629858,22.5137558
,,,artwork,51.2635708,22.5152979
Kobieta,,,artwork,51.2622501,22.5162223
,,,artwork,51.2624121,22.5160898
Mural 70-lat Radia Lublin,,,artwork,51.2447992,22.5464717
"major Hieronim Dekutowski, ps. “Zapora”",,,artwork,51.2584616,22.5727804
Ściana Wschodnia,,,artwork,51.2551183,22.537378
Pin Art,,,artwork,51.2435626,22.5665138
Hej,community_centre,,,51.2468189,22.5593168
Domek z kart,,,artwork,51.2435739,22.5656865
"Neon ""Kosmos""",,,artwork,51.2524783,22.5413926
Wartość tych słów zależy również od Ciebie,,,artwork,51.2520526,22.5408465
Kosmos,,,artwork,51.2525217,22.5414417
Tam już nic nie ma,,,artwork,51.2522901,22.5408769
Ja do waszego nieba nie wejdę,,,artwork,51.2522148,22.5401694
,,,artwork,51.2529497,22.5407513
Dydaktyczny ogród roślin wodnych,,,attraction,51.2363612,22.5588943
Dydaktyczna ścieżka procesów przemijania,,,attraction,51.2381774,22.5593518
Labirynt,,,attraction,51.2384281,22.5589819
Portal Wilno-Lublin,,,artwork,51.2477903,22.5598514
Українська Домівка,community_centre,,,51.2484126,22.5570886
Płast Lublin,community_centre,,,51.2483295,22.5570846
Uniwersytecka Galeria Sztuki UMCS,,,gallery,51.2467908,22.5249762
,,,viewpoint,51.2503017,22.5713338
Sempre a Frente,community_centre,,,51.2522532,22.5681848
Statua św. Józefa z Dzieciątkiem Jezus,,,artwork,51.2494541,22.564958
,,,artwork,51.2493829,22.5644004
ArenA Fitness Club,,fitness_centre,,51.2287015,22.5223481
Dom Koziołka Lubelskiego,,,attraction,51.2500256,22.5658387
Cube Fitness (Sławin),,fitness_centre,,51.2761116,22.5080526
Endorfina Platinium,,fitness_centre,,51.2177792,22.5478426
"Koziołek ,,Vetek""",,,artwork,51.2257691,22.5234325
Let Me Out,,escape_game,,51.2479702,22.5692778
Poemat o Mieście Lublinie,,,artwork,51.2463371,22.5680736
"Koziołek ,,Światłowid''",,,artwork,51.2486366,22.5685922
Koziołek Marianna,,,artwork,51.2506428,22.563236
Mural ESM 2023,,,artwork,51.2321413,22.568114
