name,shop,amenity,latitude,longitude
Żabka,convenience,,52.2572846,20.9939752
Żabka,convenience,,52.3352538,20.9438454
Żabka,convenience,,52.1462866,21.0564446
Żabka,convenience,,52.2493966,21.0703954
,convenience,,52.2228364,21.0043601
Żabka,convenience,,52.1319704,21.0701346
Żabka,convenience,,52.2256331,21.0119714
Biedronka,supermarket,,52.1583985,21.0378403
Groszek,convenience,,52.2301285,20.9543961
Społem,convenience,,52.2304907,20.952875
Carrefour Market,supermarket,,52.229822,21.0023394
Społem,convenience,,52.2356681,20.9389744
,convenience,,52.2366995,20.9403888
Biedronka,supermarket,,52.2358716,20.9950724
Lewiatan,convenience,,52.2645088,20.9691725
Biedronka,supermarket,,52.1697451,20.994864
Biedronka,supermarket,,52.2373184,21.1139829
Archimedes,convenience,,52.2556291,20.8945838
Biedronka,supermarket,,52.1572584,21.0724503
Biedronka,supermarket,,52.2012406,20.9374559
Żabka,convenience,,52.2526169,21.0365173
Groszek,convenience,,52.199858,21.0112321
Biedronka,supermarket,,52.2912076,20.9364103
abc,convenience,,52.2029136,20.9299629
Lewiatan,convenience,,52.202376,21.0237761
Carrefour Express,convenience,,52.226406,21.0399098
Żabka,convenience,,52.2267432,21.0392802
Biedronka,supermarket,,52.2282841,20.910559
Żabka,convenience,,52.2839585,20.9271165
,convenience,,52.2623085,20.9145018
Top Market,supermarket,,52.2677256,20.9574495
Żabka,convenience,,52.3160528,21.0595396
Delikatesy Organic,convenience,,52.1752659,21.0006296
Żabka,convenience,,52.1755849,21.0008114
Żabka,convenience,,52.1749669,20.9994541
Lewiatan,convenience,,52.2767826,20.9537037
Lidl,supermarket,,52.234969,20.9762619
Żabka,convenience,,52.2812467,20.9513776
Żabka,convenience,,52.2605514,20.9319305
Delikatesy Centrum,convenience,,52.2617545,20.9940919
Żabka,supermarket,,52.3495209,20.9437423
Biedronka,supermarket,,52.2469712,21.0945747
Biedronka,supermarket,,52.2519958,21.170717
mrówka,supermarket,,52.2425177,21.1614998
Carrefour Express,convenience,,52.3320289,20.9422023
Alkohole24h,convenience,,52.2472438,21.096826
Żabka,convenience,,52.1446715,21.0533701
Biedronka,supermarket,,52.3013443,21.0572713
