name,amenity,leisure,tourism,latitude,longitude
,,sports_hall,,50.26972001534552,19.029870348679893
8 mil na północ lotem wrony,,,artwork,,
"Jedna matka, różne sny",,,artwork,,
Katotransformer: Spodek,,,artwork,,
Niezła sztuka,,,artwork,,
,,track,,,
,,sports_hall,,50.20769453169341,18.963560201257504
,,track,,,
,,track,,50.23373269942988,18.95897366439295
,,track,,,
,,track,,,
,,track,,,
,,sports_hall,,50.179279976646974,18.9693423081485
,,sports_centre,,50.21862145976663,18.964302324181787
,,track,,50.284607459581366,19.01669442300645
,,track,,50.259291839996116,19.01445037925563
,,sports_centre,,50.1801093171902,19.001345990129398
,,track,,50.25575073066253,19.111111843556735
Ośrodek Sportowy „Hetman”,,sports_centre,,50.277440990083974,19.06304862511828
,,stadium,,50.25133674609065,18.975083616724564
,,sports_centre,,50.25121671041704,18.979705465454295
Filharmonia Śląska im. Henryka Mikołaja Góreckiego,arts_centre,,,50.26077037421179,19.013728016607384
,,track,,50.207541631671624,18.960970188199024
Ośrodek Sportowy Gliwicka,,sports_centre,,50.26949199174691,18.974435669409683
