name,power,man_made,latitude,longitude
,substation,,51.080309494260455,16.99114038104849
,substation,,51.10739721132262,16.93169717552387
,substation,,51.10933575,16.9304689
,substation,,51.14928112169832,17.030657585377618
,substation,,51.053063353889044,17.015763629061563
,substation,,51.121240723342,17.04046097428633
,substation,,51.15907992309929,16.938369166065065
,substation,,51.15677149276287,16.93015635303247
,substation,,51.12442763638969,16.885977617141936
,substation,,51.05137035,17.047394999999998
,substation,,51.083905375216624,17.038991981201768
,substation,,51.12121678097303,17.042824545649154
,substation,,51.193015281880534,16.911633148014772
R 3.11,substation,,51.19294550732959,16.90986483716312
,substation,,51.19098736952318,16.910340533559186
,substation,,51.128490049999996,17.040855250000003
,substation,,51.083310628611436,17.04576915333871
"Stacja elektroenergetyczna GPZ 110kV ""EC-33 Łowiecka""",substation,,51.12503791752675,17.02397262523126
,substation,,51.081364313714424,17.055291370569904
,substation,,51.09463954879211,17.08114301865926
,substation,,51.080624016262504,17.03944669871768
"Podstacja trakcyjna ""Wrocław Sołtysowice""",substation,,51.14299856522178,17.09499776922375
,substation,,51.089794099999985,17.013902849999997
,substation,,51.13114095654236,17.092314425990825
,substation,,51.08265270505794,16.956847319369047
,substation,,51.13115232011187,16.845849113389885
,substation,,51.06335625245549,16.97777718155472
,substation,,51.179962431258126,16.879712493005748
,substation,,51.139919322742124,16.89900746381727
,substation,,51.068736650000005,16.98011855
,substation,,51.18279900000001,16.90875895
,substation,,51.15024900761385,17.122743956708884
,substation,,51.11839934999999,16.978706499999998
,substation,,51.155809582220876,16.856724209544623
,substation,,51.14543220625198,17.033952861844877
,substation,,51.106315745213536,16.90053631940388
,substation,,51.057831,17.040727049999997
,substation,,51.05725162936431,17.080721490873017
