name,amenity,leisure,tourism,latitude,longitude
Punkt widokowy na Dolinę Ewy,,,viewpoint,54.4077889,18.5245523
Dawna skocznia narciarska - podnóże,,,attraction,54.3996949,18.5257607
Dawna skocznia narciarska - szczyt,,,attraction,54.3988291,18.5261314
Akademos - Klub fitness,,fitness_centre,,54.4201981,18.5621832
Muzeum Narodowe w Gdańsku - Oddział Sztuki Nowoczesnej,,,museum,54.4110362,18.5603178
Muzeum Etnograficzne,,,museum,54.4114944,18.5593598
WL4 Przestrzeń Sztuki,,,gallery,54.3603855,18.6610189
Stocznia Gdańska w PRL,,,museum,54.3625735,18.6549725
Kino plenerowo-samochodowe,cinema,,,54.3623349,18.6595288
Ślimak,,,viewpoint,54.3810771,18.577236
,,,viewpoint,54.3797309,18.5787748
,,,viewpoint,54.3211955,18.6260777
Zdrofit,,fitness_centre,,54.411898,18.6019866
Fred Astaire,,dance,,54.3779745,18.6057893
,,adult_gaming_centre,,54.3780969,18.6038963
,,,viewpoint,54.3816862,18.5744563
Speed4Fit,,fitness_centre,,54.3507934,18.5337901
,,,viewpoint,54.3852292,18.5652983
"Widok XVII. ""Hugo""",,,viewpoint,54.2896494,18.6340936
"Widok XVIII. ""Totwenek""",,,viewpoint,54.3615704,18.6123875
Zakręt Pięciu Gwizdków,,,attraction,54.4016635,18.6811787
Zdrofit,,fitness_centre,,54.4095755,18.5908878
Akademia Futbolu Morze,,sports_centre,,54.402402,18.6051518
Calypso,,fitness_centre,,54.3564256,18.6491961
Muzeum Archidiecezjalne w Gdańsku,,,museum,54.4108556,18.5584001
,,,viewpoint,54.404399,18.5430865
Zabytkowa grota widokowa,,,attraction,54.4007614,18.5612134
,,,viewpoint,54.4125747,18.5600798
Różowy flaming,,,artwork,54.3967937,18.5726825
"Klub osiedlowy ""Bolek i Lolek""",community_centre,,,54.4071415,18.5966161
Żółw,,,artwork,54.3962929,18.5626784
I<3UG,,,artwork,54.397233,18.5733447
Głazy narzutowe,,,attraction,54.3926581,18.5608649
,,,viewpoint,54.4129189,18.5614278
Groty szeptów,,,attraction,54.4105469,18.561625
,,,viewpoint,54.4057805,18.5450036
Tors,,,artwork,54.4116109,18.5601676
Prześwit,,,artwork,54.4125546,18.5606792
Odpoczynek,,,artwork,54.4124223,18.5612213
Macierzyństwo,,,artwork,54.4117433,18.5613189
Ekstremum,,,artwork,54.4121156,18.5613491
Dawne stanowisko FLAK (1945),,,viewpoint,54.3797302,18.5779222
100cznia Inside,arts_centre,,,54.3644499,18.6456322
Kino Kameralne Cafe,cinema,,,54.3493629,18.6512594
Kamienny krąg,,,artwork,54.3977363,18.5716984
,,,artwork,54.4034184,18.5856861
Cypelek,,,viewpoint,54.3779919,18.5640132
,,,gallery,54.3648879,18.6448315
Pingwin,,,artwork,54.4133562,18.5332543
Robot ROEL,,,artwork,54.3828374,18.617542
Murek,,,artwork,54.3772896,18.5968402
Bycze Wzgórze,,,viewpoint,54.3742211,18.5726736
,,,artwork,54.3441126,18.8269521
,,,artwork,54.3833803,18.5892552
,,,artwork,54.3475019,18.6782478
Widok na żwirownię,,,viewpoint,54.3983323,18.5581567
,,,viewpoint,54.3499635,18.6582508
Kocioł warzelny,,,artwork,54.3826326,18.6079233
,theatre,,,54.4073701,18.5979907
Janoka Joga,,fitness_centre,,54.3512328,18.5505027
Żółw czerwonolicy,,,attraction,54.4128698,18.5339443
Małe Zoo,,,attraction,54.4132045,18.5343079
Wikunia andyjska,,,attraction,54.4108842,18.537759
Czerwonak różowy,,,attraction,54.4157327,18.5327355
Gibboniec białolicy,,,attraction,54.4147308,18.5351778
Gibboniec żółtolicy,,,attraction,54.4146921,18.5349806
Binturong orientalny,,,attraction,54.4142142,18.5344036
Aguti oliwkowy,,,attraction,54.4142562,18.5336477
Mundżak chiński,,,attraction,54.4142937,18.5314356
Niedźwiedzie polarne,,,artwork,54.4132321,18.5331816
Kangur rdzawoszyi,,,attraction,54.4140588,18.5335028
Żółw promienisty,,,attraction,54.4103641,18.5341392
Żółw pustynny,,,attraction,54.410421,18.5340521
Łoś,,,attraction,54.4139981,18.5296339
Anoa nizinny,,,attraction,54.4144189,18.5297136
Szympans zwyczajny,,,attraction,54.4144777,18.5301628
Orangutan borneański,,,attraction,54.4143546,18.5306073
Lutung jawajski,,,attraction,54.414071,18.5315604
Tygrys amurski,,,attraction,54.4180017,18.5344696
Jak zwyczajny,,,attraction,54.4177472,18.5356817
Takin miszmi,,,attraction,54.4169028,18.5347453
Żubr europejski,,,attraction,54.4172327,18.5348047
Wół domowy,,,attraction,54.4162978,18.5357007
Pandka ruda,,,attraction,54.4160253,18.5366633
Lama andyjska,,,attraction,54.4165301,18.5372171
Alpaka,,,attraction,54.4160322,18.5370508
Sambar kropkowany,,,attraction,54.4146574,18.529489
Dzik euroazjatycki,,,attraction,54.415385,18.5307641
Wielbłąd dwugarbny,,,attraction,54.4151526,18.5364993
Urson amerykański,,,attraction,54.4151485,18.5323661
Bernikla kanadyjska,,,attraction,54.4148822,18.5328129
Sowa śnieżna,,,attraction,54.4147882,18.531798
Kot pustynny,,,attraction,54.4139998,18.5337487
Klub Osiedlowy OKO,community_centre,,,54.4230456,18.5653435
Nakaz fotografowania,,,artwork,54.3615393,18.6434991
,,,viewpoint,54.3504627,18.6225048
Czarna Perla,,,attraction,54.3524877,18.6581474
Cafe Albert Klub Mieszkańca,community_centre,,,54.3819649,18.6149608
Gdańska Szkoła Artystyczna,arts_centre,,,54.3774616,18.6068227
Miłość od pięknego uśmiechu,,,artwork,54.3798032,18.6106377
Każdy ma prawo do życia i wolności,,,artwork,54.3796194,18.6097848
Fundacja nasza przestrzeń,,,artwork,54.3793935,18.6093046
Czystość ziemi zależy od ciebie,,,artwork,54.379429,18.6095087
