name,amenity,leisure,tourism,latitude,longitude
NoLimit Dziki,,fitness_centre,,52.2528327,20.987855
Baza,,amusement_arcade,,52.253332,20.991071
Arena,pub,sports_centre,,52.231632,20.9946025
ZwalczNude.pl,community_centre,,,52.2462293,21.0795988
Billboard,bar,sports_centre,,52.2286801,20.974316
"Spółdzielczy Dom Kultury ""Lira""",community_centre,,,52.296665,21.037397
Zdrofit,,fitness_centre,,52.2574607,20.9578969
Art Room,arts_centre,,,52.1330017,21.0738802
Zdrofit,,fitness_centre,,52.2557649,20.9928398
,drinking_water,,artwork,52.2549739,21.0050092
Hydrozagadka,nightclub,,,52.2591475,21.0369966
Cinema City,cinema,,,52.3174414,20.9677134
Zdrofit,,fitness_centre,,52.317684,20.9653865
CityFit,,fitness_centre,,52.2997718,21.056876
"Aleksander ""Kamyk"" Kamiński",,,artwork,52.211426,21.02851
Ewa,,,artwork,52.2217628,21.0262573
,,,artwork,52.2315897,21.007091
Kibice Razem,community_centre,,,52.255632,21.00015
Pinball Station,,amusement_arcade,museum,52.2245873,20.9784057
,,,attraction,52.2314269,21.0257675
,,,attraction,52.2313798,21.0257463
,,,attraction,52.231315,21.0257733
Dom Kultury Śródmieście,arts_centre,,,52.2330247,21.0249702
Bielański Ośrodek Kultury,arts_centre,,,52.2847176,20.9356006
Palladium,theatre,,,52.2327185,21.0117601
Teatr Małego Widza,theatre,,,52.2496936,21.0139633
,,,artwork,52.2350785,21.0032013
Otwarta Kolonia,community_centre,,,52.236651,20.9681681
"Klub Seniora ""Barka""",community_centre,,,52.2813402,20.9767284
CrossFit Elektromoc,,fitness_centre,,52.2821657,20.973391
,,,artwork,52.1925712,21.0702699
Grande Toscano,,,artwork,52.1979581,21.0473062
Akademia Ruchu. Centrum Rehabilitacji Kompleksowej,,fitness_centre,,52.2836351,20.9780736
Lvl,,amusement_arcade,,52.2320592,21.0097072
Zdrofit,,fitness_centre,,52.1845988,20.9894399
Zdrofit Westfield Mokotów,,fitness_centre,,52.1804731,21.0029257
Żyrafa,,,artwork,52.3399739,21.047769
,,,artwork,52.2485302,20.9425219
Bohdan Pniewski,,,artwork,52.2219959,21.0129477
,,,viewpoint,52.2510024,21.0165872
Osioł somalijski,,,attraction,52.2593593,21.018573
Biennale Warszawa,arts_centre,,,52.2213163,21.0174348
Artis,,fitness_centre,,52.1635112,21.0815994
Herkules,,fitness_centre,,52.277605,20.9910655
Palestra,,fitness_centre,,52.1306865,21.0562633
Bird and snake murales,,,artwork,52.2501842,21.055142
Plac zabaw,,,artwork,52.260945,21.0423708
Warszawa Wschodnia,,,artwork,52.261858,21.0418539
Walka,,,artwork,52.2275799,20.948049
Żyrafa,,,artwork,52.2274381,20.9479117
Koncert,,,artwork,52.227505,20.9475999
Bohaterom Woli,,,artwork,52.227419,20.947241
Dzieciom poległym za Warszawę,,,artwork,52.227319,20.9477035
Jutrzenka,,,artwork,52.2272457,20.9473434
Glob,,,artwork,52.2272276,20.9469832
Planetoida,,,artwork,52.2272817,20.9468925
Kompozycja,,,artwork,52.227783,20.9481675
Drogowskazy,,,artwork,52.2275286,20.9487229
Biennal,,,artwork,52.227728,20.9493757
Stalowa etiuda,,,artwork,52.227707,20.9489088
Baza,,,artwork,52.2281131,20.9490121
Melodia,,,artwork,52.2279816,20.949133
Żagle,,,artwork,52.2279327,20.9488589
Totem,,,artwork,52.2279741,20.9486745
Awangarda,,,artwork,52.227767,20.9484072
