name,power,man_made,latitude,longitude
,substation,,52.1479156,21.0499918
,substation,,52.1467441,21.0520356
,substation,,52.1885545,21.0066249
,substation,,52.176134,21.0065218
,substation,,52.1756573,21.0033632
,substation,,52.1747996,21.0033539
,substation,,52.1720749,21.0065105
,substation,,52.1759125,21.0033507
,substation,,52.1836611,21.0079087
,substation,,52.208299,21.0237222
,substation,,52.1878957,21.0166087
,substation,,52.1868534,21.0142209
,substation,,52.1877239,21.0152698
,substation,,52.1869418,21.0145753
,substation,,52.1842307,21.0208462
,substation,,52.1842597,21.0208566
,substation,,52.1870769,21.0189654
,substation,,52.1857589,21.0225061
,substation,,52.2011944,21.0241274
,substation,,52.1419843,21.0522083
,substation,,52.1396019,21.0532978
,substation,,52.1753092,21.0071534
,substation,,52.1727251,21.0052279
,substation,,52.1717371,21.0092433
,substation,,52.1936358,21.0597648
,substation,,52.193285,21.0606764
,substation,,52.1956827,21.0548361
,substation,,52.1760769,20.9967692
,substation,,52.2114644,20.9496017
,substation,,52.1933724,20.890124
,substation,,52.2293059,21.0179748
,substation,,52.2274643,21.0222566
,substation,,52.1962732,21.0467397
,substation,,52.2715212,20.9754581
,substation,,52.1498329,21.0526385
,substation,,52.1403652,21.0557481
,substation,,52.1850536,20.9978761
,substation,,52.2369404,21.025102
,substation,,52.2325056,21.038603
,substation,,52.2291574,21.0367277
,substation,,52.2234305,21.0376806
,substation,,52.1408477,21.0584441
,substation,,52.177003,20.9902331
,substation,,52.1769491,20.9901924
,substation,,52.1780391,20.996977
,substation,,52.270811,20.9595723
,substation,,52.2358382,20.9884865
,substation,,52.2351706,20.9908226
,substation,,52.2353408,20.9918781
,substation,,52.2359725,20.9946401
,substation,,52.1503336,21.0624246
,substation,,52.1346256,21.0080768
,substation,,52.178952,20.9966397
,substation,,52.2522461,21.0364783
,substation,,52.1441987,21.01847
,substation,,52.2570975,20.9927947
,substation,,52.1435947,21.0171037
,substation,,52.1703217,21.0669038
,substation,,52.1700037,21.0716114
,substation,,52.1694132,21.0745875
,substation,,52.235386,21.1358331
,substation,,52.2347452,21.1345648
,substation,,52.2305573,21.1391863
,substation,,52.2292886,21.1430503
,substation,,52.2280871,21.1444783
,substation,,52.2304052,21.0572317
,substation,,52.1491041,21.0504586
,substation,,52.1490314,21.0493376
,substation,,52.1478373,21.0472449
,substation,,52.1742808,21.0108467
,substation,,52.152311,21.0922601
,substation,,52.1368358,21.0053728
,substation,,52.1235884,21.0050767
,substation,,52.1221003,21.0145995
,substation,,52.2821183,20.9382427
,substation,,52.281104,20.9383187
,substation,,52.2814863,20.9365855
,substation,,52.2380224,21.0208614
,substation,,52.2388864,21.0210701
,substation,,52.2422714,21.0186069
,substation,,52.2426409,21.017401
,substation,,52.2514178,21.0108232
,substation,,52.1642659,21.0668559
,substation,,52.2756458,20.9355056
,substation,,52.2761956,20.9197765
,substation,,52.2768579,20.920605
,substation,,52.2787382,20.9196203
,substation,,52.2837424,20.9360173
,substation,,52.284341,20.9367702
,substation,,52.2866109,20.9358679
,substation,,52.2869789,20.9344232
,substation,,52.2771576,20.9436
,substation,,52.2790621,20.9370611
,substation,,52.2798111,20.9370938
,substation,,52.2797705,20.9384638
,substation,,52.2798813,20.9360112
,substation,,52.2838722,20.9344167
,substation,,52.2845958,20.9344292
,substation,,52.2846917,20.9315043
,substation,,52.2840727,20.9301163
,substation,,52.2839652,20.9314424
,substation,,52.2833481,20.9300196
,substation,,52.2825855,20.9296322
,substation,,52.2816821,20.9309469
,substation,,52.2816832,20.9294333
,substation,,52.2778626,20.9225066
,substation,,52.2793057,20.9208087
,substation,,52.2782185,20.9168924
,substation,,52.2766349,20.9155752
,substation,,52.277556,20.9160665
,substation,,52.2773399,20.9285224
,substation,,52.2774155,20.925801
,substation,,52.2767565,20.9278078
,substation,,52.2766134,20.9290645
,substation,,52.2749681,20.9304374
,substation,,52.2715008,20.9308528
,substation,,52.2723561,20.9308251
,substation,,52.2730529,20.926543
,substation,,52.2745987,20.9240001
,substation,,52.2759295,20.9217545
,substation,,52.2752753,20.9219017
,substation,,52.2744213,20.9187746
,substation,,52.273475,20.9217909
,substation,,52.2733829,20.9181658
,substation,,52.2720649,20.9208895
