name,highway,latitude,longitude
Basen Górniczy,bus_stop,53.4013362,14.5987111
Okrętowa,bus_stop,53.4072246,14.5638794
Dworcowa,bus_stop,53.4203161,14.5554602
Logistyczna,bus_stop,53.4260109,14.5892819
Sczanieckiej,bus_stop,53.4411071,14.563448
Kujota,bus_stop,53.4156503,14.5768998
Rayskiego,bus_stop,53.4347632,14.5551955
Basen Górniczy,bus_stop,53.4004457,14.5986403
Wyszyńskiego,bus_stop,53.4234338,14.5578236
Emilii Plater,bus_stop,53.4388971,14.5727079
SKM Port Centralny,bus_stop,53.4146352,14.5688939
Admiralska nż,bus_stop,53.4318651,14.5673199
Merkatora,bus_stop,53.4046512,14.5948849
Rondo Parnickie,bus_stop,53.4188477,14.5787187
Wały Chrobrego,bus_stop,53.4301241,14.5672062
Wyszyńskiego,bus_stop,53.4223717,14.5587103
Basen Górniczy,bus_stop,53.4001987,14.5986454
Lotnisko,bus_stop,53.3969995,14.6206775
Piastów,bus_stop,53.4314243,14.5390214
Plac Żołnierza Polskiego,bus_stop,53.4294021,14.5532807
Mierosławskiego,bus_stop,53.4145982,14.5375287
Dworzec Główny (Owocowa),bus_stop,53.419142,14.5481313
Plac Kościuszki,bus_stop,53.4256171,14.5366854
Brama Portowa,bus_stop,53.4254684,14.5514923
Heyki,bus_stop,53.415278,14.5540945
Plac Grunwaldzki,bus_stop,53.4334801,14.5469896
Ofiar Oświęcimia,bus_stop,53.4410373,14.5550428
Plac Zawiszy,bus_stop,53.4209601,14.5491113
Plac Zwycięstwa,bus_stop,53.4250775,14.5463591
Plac Kościuszki,bus_stop,53.4259047,14.5373725
Plac Rodła,bus_stop,53.4303029,14.554292
Plac Zgody,bus_stop,53.4292054,14.5430852
Łokietka,bus_stop,53.4252368,14.541783
Rayskiego,bus_stop,53.436098,14.5538747
Brama Portowa,bus_stop,53.4246258,14.551727
Mierosławskiego,bus_stop,53.4144736,14.5374473
Plac Grunwaldzki,bus_stop,53.4321998,14.5475374
Tkacka,bus_stop,53.4251443,14.552519
Plac Szarych Szeregów,bus_stop,53.4325851,14.5408348
Plac Zwycięstwa,bus_stop,53.4252724,14.5474759
Plac Kościuszki,bus_stop,53.4258744,14.5362611
Plac Rodła,bus_stop,53.431182,14.5541648
Plac Kościuszki,bus_stop,53.4268793,14.5380068
Plac Zawiszy,bus_stop,53.4208977,14.5495999
Rayskiego,bus_stop,53.435555,14.5533211
Plac Grunwaldzki,bus_stop,53.4330825,14.5471729
Plac Kościuszki,bus_stop,53.4268677,14.535705
SKM Dworzec Główny (Owocowa),bus_stop,53.4190167,14.5481053
Krzywoustego,bus_stop,53.4269621,14.5394169
Urząd Miasta,bus_stop,53.4373942,14.5428315
Plac Grunwaldzki,bus_stop,53.4334973,14.5476308
Plac Rodła,bus_stop,53.4317859,14.5534121
Jerzyka,bus_stop,53.4460336,14.4845264
Jerzyka,bus_stop,53.4456232,14.48477
Morenowa,bus_stop,53.4810963,14.5438156
Podbórzańska Ogrody,bus_stop,53.4778502,14.5445307
Podbórz,bus_stop,53.4867467,14.542432
Łukasińskiego Ogrody,bus_stop,53.4423538,14.4627424
Głogowska,bus_stop,53.4190534,14.478781
Głogowska,bus_stop,53.4195367,14.4784481
Głogowska,bus_stop,53.4196257,14.478301
Okulickiego,bus_stop,53.4189767,14.4759747
Wapienna,bus_stop,53.4693562,14.5422675
Wapienna,bus_stop,53.4702874,14.5425494
Szosa Polska Ranczo nż,bus_stop,53.5013464,14.5779234
Szosa Polska Ranczo nż,bus_stop,53.5016598,14.577417
Zagórskiego 10 nż,bus_stop,53.4938908,14.580789
Średnia nż,bus_stop,53.4918763,14.5751815
Ludgardy,bus_stop,53.4894581,14.5742488
Górna,bus_stop,53.4837731,14.5826247
Ludgardy,bus_stop,53.4894544,14.574129
Dywizjonu 303,bus_stop,53.4865543,14.5760516
Zagórskiego 10 nż,bus_stop,53.4939066,14.5811187
Średnia nż,bus_stop,53.491694,14.5744034
Górna,bus_stop,53.4838368,14.5822169
Dywizjonu 303,bus_stop,53.4870759,14.5744254
Hoża,bus_stop,53.462743,14.5774908
Hoża,bus_stop,53.4628551,14.5775509
Pilchowo Ogrody,bus_stop,53.4892925,14.4813763
Pilchowo Wodociągi,bus_stop,53.4939436,14.480558
Pilchowo Ogrody,bus_stop,53.4887806,14.4818806
Gumieńce,bus_stop,53.4233658,14.490858
Gumieńce,bus_stop,53.4233307,14.4904558
Hrubieszowska,bus_stop,53.4267375,14.4828514
Hrubieszowska,bus_stop,53.4275396,14.4829081
Osiedle Kapitanów,bus_stop,53.4311546,14.4810434
Jagodowa,bus_stop,53.4197394,14.4851855
Jagodowa,bus_stop,53.4198052,14.4849859
Okulickiego,bus_stop,53.4195288,14.4748891
Okulickiego,bus_stop,53.419613,14.4749656
Chopina,bus_stop,53.4536304,14.536686
Chopina,bus_stop,53.4547605,14.5350772
Chorzowska,bus_stop,53.4749441,14.5189778
Chorzowska,bus_stop,53.4750415,14.519202
Junacka nż,bus_stop,53.4725265,14.5212249
Junacka nż,bus_stop,53.4724961,14.5210408
Kołłątaja,bus_stop,53.4437385,14.5481214
Kołłątaja,bus_stop,53.443788,14.5481176
Kołłątaja,bus_stop,53.4438345,14.5481145
Kołłątaja,bus_stop,53.4438808,14.5481115
Kołłątaja,bus_stop,53.4439281,14.5481079
Krasińskiego Wiadukt,bus_stop,53.4505544,14.5434589
Krasińskiego Wiadukt,bus_stop,53.4507294,14.5434687
Miodowa Leśniczówka nż,bus_stop,53.4734821,14.4932186
Miodowa Leśniczówka nż,bus_stop,53.4737531,14.4941775
Ogrody „Skarbówka”,bus_stop,53.4675939,14.5225682
Ogrody „Skarbówka”,bus_stop,53.4682268,14.5227144
Orzeszkowej nż,bus_stop,53.4478789,14.5499735
Osiedle Arkońskie,bus_stop,53.4592989,14.53164
Wiosny Ludów,bus_stop,53.4578089,14.5318482
Wiosny Ludów,bus_stop,53.4580422,14.5314544
Wierzbowa,bus_stop,53.4074401,14.5057417
Wierzbowa,bus_stop,53.40771,14.5057147
Słowackiego,bus_stop,53.4447505,14.5400077
Słowackiego,bus_stop,53.4449818,14.5393917
Wincentego Pola,bus_stop,53.4500086,14.5156823
Axentowicza,bus_stop,53.4582549,14.5581179
Axentowicza,bus_stop,53.4588318,14.5571309
Bandurskiego,bus_stop,53.456316,14.5602316
Bandurskiego,bus_stop,53.4565015,14.5603091
Boguchwały,bus_stop,53.446308,14.5535876
Boguchwały,bus_stop,53.4467317,14.5533577
Cyryla i Metodego,bus_stop,53.4441294,14.5594731
Cyryla i Metodego,bus_stop,53.4443442,14.5581726
Czeska,bus_stop,53.4692865,14.5493429
Czeska,bus_stop,53.4695486,14.5493096
Kresowa,bus_stop,53.4605337,14.5559104
Rostocka,bus_stop,53.4613351,14.5556648
Pasterska,bus_stop,53.4535243,14.5605413
Pasterska,bus_stop,53.4536399,14.561676
Jemiołowa,bus_stop,53.4660912,14.552808
Jemiołowa,bus_stop,53.4664791,14.5523712
Szwedzka,bus_stop,53.4682271,14.5409237
Szwedzka,bus_stop,53.4688761,14.5413346
Warszewo Kościół,bus_stop,53.4723816,14.5478325
Warszewo Kościół,bus_stop,53.4724609,14.5472929
Warszewo,bus_stop,53.4668101,14.5366674
Łączna nż,bus_stop,53.4713626,14.5490269
Łączna nż,bus_stop,53.4715041,14.5490666
1 Maja,bus_stop,53.4423885,14.56288
1 Maja,bus_stop,53.443174,14.5640992
Bajeczna,bus_stop,53.4960874,14.5938928
Bajeczna,bus_stop,53.4961702,14.5946656
