name,shop,amenity,latitude,longitude
Żabka,convenience,,50.2591255,19.0249039
Żabka,convenience,,50.2056212,18.9787646
Market Maja,convenience,,50.2356173,18.9803242
Lewiatan,convenience,,50.2203954,19.0647482
Delikatesy Byfyj,convenience,,50.2115131,18.9733398
Społem,convenience,,50.2695686,19.0273817
Żabka,convenience,,50.2658343,19.0488341
Maczek,convenience,,50.2253616,18.9639827
Żabka,convenience,,50.2643401,19.0172017
,convenience,,50.2685471,18.9808442
Biedronka,supermarket,,50.2619906,19.0260505
Orlen,convenience,,50.2439056,19.0235068
Bacówka,convenience,,50.236558,19.0055064
Circle K Express,convenience,,50.2763402,19.0176696
Żabka,convenience,,50.2431996,19.0145545
Żabka,convenience,,50.2254711,18.9635802
Duet,convenience,,50.2486043,19.0366981
sklep spożywczy,convenience,,50.2515481,19.0340729
sklep spożywczy,convenience,,50.2510937,19.0389013
Żabka,convenience,,50.2524901,19.0403663
Żabka,convenience,,50.2535724,19.0386083
Sklep Spożywczy,convenience,,50.2557702,19.0265721
Żabka,convenience,,50.2752043,19.0195107
Zabka,convenience,,50.2409592,19.0276245
Delikatesy Spożywczo Monopolowe,convenience,,50.2679889,18.9808984
Żabka,convenience,,50.2552177,19.018884
Żabka,convenience,,50.2547993,19.0175358
Delikatesy 24h,convenience,,50.2559985,19.0189686
Żabka,convenience,,50.2566815,19.0157782
Biedronka,supermarket,,50.2836987,19.0173172
Netto,supermarket,,50.2309233,18.9732571
Żabka,convenience,,50.1855169,18.9555009
,convenience,,50.2609942,19.0361483
Lewiatan Market,convenience,,50.2604626,19.0374623
Żabka,convenience,,50.251022,19.0141963
Żabka,convenience,,50.2539769,19.0267104
Żabka,convenience,,50.2686109,19.0273533
Zielononóżka,convenience,,50.2773508,19.0163695
Odido,convenience,,50.208226,18.9740204
IKA,convenience,,50.2497704,19.0353599
Żabka,convenience,,50.2242287,19.0628321
Społem,convenience,,50.2692117,19.0348206
świeże Jaja,convenience,,50.2665287,19.0406649
Żabka,convenience,,50.2490231,19.0386884
Żabka,convenience,,50.2392533,18.9799329
Chorten,convenience,,50.2440123,19.0134766
,convenience,,50.2634915,18.997083
Shell,convenience,,50.271857,19.0080504
Żabka,convenience,,50.2742171,19.0041265
K-Shop,convenience,,50.262256,19.011264
Żabka,convenience,,50.2783116,18.9805541
,convenience,,50.2856152,19.0069291
Żabka,convenience,,50.2657096,19.020124
Żabka,convenience,,50.2560552,19.0254615
Żabka,convenience,,50.2660756,19.0352051
Nasz Sklep,convenience,,50.2523278,19.0015513
Żabka,convenience,,50.254712,19.0087321
Żabka,convenience,,50.2562071,19.0120195
Żabka,convenience,,50.2583788,19.0139169
Odido,convenience,,50.2032606,19.0401662
ALDI,supermarket,,50.2608764,18.9853034
Żabka,convenience,,50.256375,19.0215069
Żabka,convenience,,50.2558931,19.027526
Indian Basket,supermarket,,50.2617517,19.0166908
JRM Poland,supermarket,,50.2613531,19.0165399
Żabka,convenience,,50.2607869,19.0163412
Żabka,convenience,,50.2458971,19.0731045
Żabka,convenience,,50.283667,19.0296357
