name,shop,amenity,latitude,longitude
Biedronka,supermarket,,50.0943235,19.9274731
Żabka,convenience,,50.0499895,19.9625186
Alpo,supermarket,,50.0489774,19.9638676
Market Punkt,supermarket,,50.0448465,19.9259363
Żabka,convenience,,50.0732083,20.0373703
Lewiatan,supermarket,,50.0732709,19.9852441
Żabka,convenience,,50.0609654,19.9391007
Carrefour Express,convenience,,50.0532751,19.9463475
Biedronka,supermarket,,50.0679695,19.947327
Biovert,convenience,,50.0285032,19.9182905
Carrefour,supermarket,,50.0139413,19.9325837
Żabka,convenience,,50.0708779,19.9445353
Żabka,convenience,,50.0512848,19.9437333
Żabka,convenience,,50.0730855,20.0420217
Lewiatan,supermarket,,50.0724898,20.0362182
"Sklep Spożywczy ""Michał""",convenience,,50.0935868,19.956121
Mięso Sery Wędliny,convenience,,50.0539336,19.9178253
Biedronka,supermarket,,50.0578799,19.9632628
Carrefour Express,convenience,,50.0669005,19.9521844
Żabka,convenience,,50.0757202,19.9293179
Carrefour Express,convenience,,50.0515635,19.9408553
Biedronka,supermarket,,50.0842153,20.0272441
Biedronka,supermarket,,50.0156213,19.9512472
Żabka,convenience,,50.0224855,19.9020416
Żabka,convenience,,50.0185654,19.9624535
Żabka,convenience,,50.0718617,19.8951949
Stokrotka,supermarket,,50.0801343,20.0109966
Żabka,convenience,,50.079181,20.0114909
"Sklep spożywczy ""Delikatesy""",supermarket,,50.034457,19.9317842
Biedronka,supermarket,,50.078535,19.8920637
Żabka,convenience,,50.0748288,19.9119391
Lewiatan,convenience,,50.077902,19.9001107
Żabka,convenience,,50.0784718,20.0407304
Kocyk,convenience,,50.0566157,19.9292583
Żabka,convenience,,50.0575001,19.9307078
Żabka,convenience,,50.0583748,19.9320673
JustShop,convenience,,50.0538615,19.9483848
Lewiatan,supermarket,,50.1051571,19.904978
Eco spiżarnia,convenience,,50.0945974,19.9149884
Żabka,convenience,,50.0782063,19.9288422
Alpo,convenience,,50.0716367,19.9093185
Myszka,convenience,,50.0861983,20.0245379
Żabka,convenience,,50.0639853,19.9364049
Carrefour Express,convenience,,50.0646239,19.9419556
Żabka,convenience,,50.0605987,19.9445036
Żabka,convenience,,50.0661285,19.9632604
Lewiatan,convenience,,50.0043359,19.9037915
Lewiatan,supermarket,,50.0944984,20.0024298
Żabka,convenience,,50.0182236,19.8963451
Żabka,convenience,,50.0151744,19.9022665
Carrefour Express,convenience,,50.0727047,19.9348769
Żabka,convenience,,50.0665643,19.9396844
Żabka,convenience,,50.0864134,19.9146599
Carrefour Express,convenience,,50.0190598,19.8901956
,convenience,,50.0200076,19.8946215
Natur House,supermarket,,50.0785206,19.8974323
Żabka,convenience,,50.0830636,19.9374452
Żabka,convenience,,50.0118672,19.9700537
Żabka,convenience,,50.0720846,19.9078167
Market Point,convenience,,50.0650861,19.9662363
Żabka,convenience,,50.0678858,19.9599762
Delikatesy Podwawelskie,supermarket,,50.0603135,19.9667899
Carrefour Express,convenience,,50.047986,19.9433018
Żabka,convenience,,50.0394663,19.9415949
,convenience,,50.0918426,19.949719
Żabka,convenience,,50.0685516,20.0450192
Lewiatan,convenience,,50.1014168,20.0075546
Żabka,convenience,,50.0796664,20.0031916
Żabka,convenience,,50.0756483,19.9312063
Żabka,convenience,,50.0867609,19.931767
Baśka,convenience,,50.0641901,19.9467261
Żabka,convenience,,50.0584259,19.9435072
Żabka,convenience,,50.0890178,19.9276884
Carrefour,convenience,,50.0049738,19.9497881
Żabka,convenience,,50.0628116,19.9704625
Żabka,convenience,,50.0449665,19.9541014
Delikatesy,supermarket,,50.0582425,19.9492608
Carrefour Express,convenience,,50.0419211,19.9617411
Żabka,convenience,,50.0266818,19.9173837
Żabka,convenience,,50.0568361,19.964559
Żabka,convenience,,50.0554994,19.9559273
Żabka,convenience,,50.0506984,19.9512254
Carrefour Express,convenience,,50.0482156,19.9435835
