name,amenity,leisure,tourism,latitude,longitude
Lejdis Studio Open Space Łódź,,sports_centre,,51.7710713,19.443419
Fabryka Tańca,,sports_centre,,51.7709418,19.4431937
One On One Studio,,sports_centre,,51.7649702,19.4454106
Art-Rama - artystyczna oprawa obrazów,,,gallery,51.764398,19.4498053
Muzeum Sportu i Turystyki,,,museum,51.7466461,19.4515626
Evergym Club,,sports_centre,,51.7547585,19.4655321
HUMAN Club,,sports_centre,,51.7585329,19.4358871
Willa Ryszarda Schimmela,,,attraction,51.7609056,19.4415739
Capoeira Łódź - Centrum Academia,,sports_centre,,51.7641401,19.4690079
Dom rzeźbiarza ozdobiony rzeźbą kobiety,,,attraction,51.7612271,19.4448892
Fabryka Szmula Jarocińskiego,,,attraction,51.7632339,19.4731
Sala kinowa Stowarzyszenia Robotników Chrześcijańskich,cinema,,,51.7667347,19.464402
Kamienica Edmunda Stefanusa,,,attraction,51.7736163,19.4676267
Budynek Towarzystwa Kredytowego m. Łodzi,,,attraction,51.7770199,19.4593698
Fit and Jump,,sports_centre,,51.7787041,19.4651627
Kamienica Karola Wutke,,,attraction,51.77364,19.4652652
Klub Sportowy Dragon,,sports_centre,,51.7744284,19.4646852
Chilli Fitness,,sports_centre,,51.7763599,19.4644739
Willa Eugeniusza Glezera,,,attraction,51.7747275,19.4772671
Folwark Scheiblera,,,attraction,51.7559926,19.4945158
Bałucka Galeria,,,gallery,51.7819074,19.4550285
Mural Pamięci STELLA I SALOMEA Litzmannstadt Getto,,,attraction,51.783956,19.4601781
„Dzieci Bałut” Chłopiec z getta,,,attraction,51.7816205,19.4593847
Synagoga Alte Szil - miejsce pamięci,,,attraction,51.7814274,19.4573483
Mural „Marek Edelman”,,,attraction,51.7824147,19.4564766
Zespół fabryki R. Biedermanna,,,attraction,51.7808261,19.4648764
Gokart Arena,,sports_centre,,51.7820249,19.4665382
Mural Pamięci „Dzieci Bałut”,,,artwork,51.7848937,19.4567826
Murale „Dzieci Bałut”,,,attraction,51.7888673,19.4544947
Mural „Dzieci Bałut”,,,attraction,51.7876323,19.4578388
Mural „Dzieci Bałut”,,,attraction,51.7889977,19.4555157
Kamienica Marii i Stefana Szylke,,,attraction,51.785221,19.4456475
Retkinia,,,artwork,51.7488119,19.4133317
Włókna,,,artwork,51.7496691,19.4132644
Uniwersytet Łódzki - Centrum Obsługi Studenta,community_centre,,,51.7781966,19.4945286
Biuro Karier Uniwersytetu Łódzkiego,community_centre,,,51.7793798,19.4932626
Elektrownia Scheiblera,,,attraction,51.7485826,19.4667918
Willa Hüffera,,,attraction,51.7413282,19.4564589
Rekwizyty z filmu „Kingsajz”,,,attraction,51.7594988,19.4741663
Browar Anstadta,,,attraction,51.7942349,19.441762
Klub Czekolada Łódź,nightclub,,,51.7696147,19.4553082
fitfabric,,fitness_centre,,51.7949748,19.5923649
FitFabric 17.0,,sports_centre,,51.7920084,19.4607577
Pomnik Jednorożca,,,artwork,51.7589696,19.4582575
,,,viewpoint,51.820065,19.5347673
,,,viewpoint,51.8184385,19.5408251
BodyTec20,,fitness_centre,,51.7972227,19.4407821
Dom handlowy w Łodzi,,,attraction,51.7635135,19.4593174
Kamienica pod Gutenbergiem,,,attraction,51.7668862,19.4570933
Grób rabina Eliasza Chaima Majzela,,,attraction,51.7975913,19.4850918
Obelisk tradycji ulicy Piotrkowskiej,,,attraction,51.7762271,19.4547482
Willa Gustawa Schreera,,,attraction,51.7716463,19.4659006
Just GYM,,fitness_centre,,51.7745704,19.4664188
Galeria Odlot,,,gallery,51.7637243,19.4598063
Cisza,,,artwork,51.7715495,19.4512123
Słowianka,,,artwork,51.7704332,19.4510945
Mural 3D - wyciekający z lasu wodospad,,,attraction,51.7693918,19.4449193
Szpital im. Heleny Wolf w Łodzi,,,attraction,51.789834,19.4538542
Prywatka Dance Club,nightclub,,,51.7650386,19.4551167
Spirit of Łódź,theatre,,,51.7636786,19.4852683
Scena Monopolis,theatre,,,51.7634902,19.4854703
Muzeum Monopolu Wódczanego,,,museum,51.763354,19.4854935
,,,artwork,51.7610864,19.486588
Szkoła Sztuk Walk Wojciecha Adamusika,dojo,fitness_centre,,51.7971833,19.4093287
,,,artwork,51.7707815,19.4420064
