name,shop,amenity,latitude,longitude
Żabka,convenience,,51.7956111,19.3620441
Żabka,convenience,,51.7859905,19.4659352
,convenience,,51.7960259,19.3763755
Sklep Ś.S.S. SPOŁEM,convenience,,51.7740767,19.496138
Jomi S.C.,convenience,,51.7434244,19.4921529
Krokodylek,convenience,,51.7718852,19.4413
Żabka,convenience,,51.7736222,19.4438862
Żabka,convenience,,51.7741572,19.449844
Żabka,convenience,,51.7744407,19.4529658
Żabka,convenience,,51.7748797,19.4559192
Społem,convenience,,51.7745711,19.4543332
Alicja,convenience,,51.7765105,19.4767693
Żabka,convenience,,51.7686543,19.4459784
Żabka,convenience,,51.771423,19.4457101
,convenience,,51.7745935,19.4481289
Żabka,convenience,,51.772994,19.4454065
Odido,convenience,,51.7739527,19.4452703
,convenience,,51.7761748,19.446757
Krokodylek,convenience,,51.7760156,19.4457498
Żabka,convenience,,51.7759568,19.4463786
Żabka,convenience,,51.7653582,19.446732
Żabka,convenience,,51.7442831,19.4531928
Magmar,convenience,,51.7514502,19.4459872
Żabka,convenience,,51.7502635,19.4602966
Żabka,convenience,,51.7251499,19.4733284
Żabka,convenience,,51.7230644,19.4713578
Żabka,convenience,,51.755416,19.4537902
,convenience,,51.7553889,19.4550213
Żabka,convenience,,51.7730908,19.4613231
Odido,convenience,,51.7725883,19.4537898
Odido,convenience,,51.7720959,19.4501701
Żabka,convenience,,51.7721619,19.4491407
Żabka,convenience,,51.7709607,19.4404409
,convenience,,51.7697917,19.4376583
Żabka,convenience,,51.7624534,19.4580622
Sklep Spożywczy,convenience,,51.7562648,19.4545645
Żabka,convenience,,51.7670193,19.4611932
Żabka,convenience,,51.771579,19.4683175
Żabka,convenience,,51.7771516,19.4517357
Livio,convenience,,51.7803043,19.3969141
,convenience,,51.7850598,19.3923639
Żabka,convenience,,51.7364869,19.3819266
,convenience,,51.7725677,19.4831601
Odido,convenience,,51.7722946,19.46325
Społem,convenience,,51.7739619,19.4712757
Żabka,convenience,,51.7654705,19.4553925
Żabka,convenience,,51.7695187,19.4532089
,convenience,,51.7119428,19.4666288
Żabka,convenience,,51.7920502,19.4128848
Fan. Market,convenience,,51.7920613,19.4133372
Eko,supermarket,,51.7195565,19.4959846
,convenience,,51.7328617,19.4872953
Krokodylek,convenience,,51.7325868,19.4918552
Żabka,convenience,,51.8114752,19.3769138
Primus Sklep Spożywczy,convenience,,51.7906598,19.4778466
Carrefour,supermarket,,51.7527356,19.4198032
Delikatesy Ekologiczne,supermarket,,51.799541,19.4568546
,convenience,,51.7387376,19.3939716
,convenience,,51.7858478,19.4572887
Odido,convenience,,51.7871773,19.4583407
Żabka,convenience,,51.7866761,19.4594139
Carrefour Express,supermarket,,51.7730661,19.4560405
Społem,convenience,,51.7714516,19.4668939
Żabka,convenience,,51.771651,19.4665192
Żabka,convenience,,51.7837845,19.4553885
Żabka,convenience,,51.7623149,19.4566598
Żabka,convenience,,51.7634095,19.4696554
Żabka,convenience,,51.7673313,19.4795862
Aga,convenience,,51.7770536,19.4568786
Placówka,convenience,restaurant,51.7769789,19.4560806
Żabka,convenience,,51.7777334,19.4543308
,convenience,,51.7893683,19.4357296
,convenience,,51.7901643,19.4303772
Żabka,convenience,,51.799829,19.4399432
Żabka,convenience,,51.8000526,19.4415139
