name,highway,latitude,longitude
Jana Klemensa Branickiego/Elektryczna (Komunikacja regionalna),bus_stop,53.1298279,23.1715484
al. Piłsudskiego / Domus (Komunikacja regionalna),bus_stop,53.135928,23.1502067
al. Jana Pawła II/Bacieczki,bus_stop,53.1433047,23.0888491
Świętojańska/Galeria Alfa,bus_stop,53.1257696,23.168501
Ciołkowskiego/Mickiewicza,bus_stop,53.1140428,23.1773502
Składowa/UM,bus_stop,53.1142654,23.1295951
Produkcyjna/Nadrzeczna,bus_stop,53.1529901,23.1078163
Branickiego/Geodetów,bus_stop,53.1237916,23.1865644
Transportowa/Ekologiczna,bus_stop,53.1109996,23.1200825
Transportowa/Składowa,bus_stop,53.1126483,23.1265801
Przędzalniana/Fasty Osiedle,bus_stop,53.1567184,23.0849904
Kawaleryjska/Bazar(C),bus_stop,53.1060323,23.1431402
Dojlidy Fabryczne/Dojnowska,bus_stop,53.1179575,23.2004764
Sowlańska/Dojnowska,bus_stop,53.1166689,23.2098796
Sowlańska/Dojnowska,bus_stop,53.1182582,23.2099334
Dojnowska/Plażowa,bus_stop,53.114885,23.2155813
Dojnowska/Sowlańska,bus_stop,53.1154576,23.2125789
Dojnowska/Społem,bus_stop,53.1151591,23.2135335
Sowlańska/Piaskowa,bus_stop,53.1201714,23.210164
Sowlańska/Piaskowa,bus_stop,53.120688,23.2104161
Dojlidy Fabryczne/Dojnowska,bus_stop,53.1182719,23.2002284
Boboli/Cmentarz,bus_stop,53.1317243,23.0840517
Boboli/Cmentarz,bus_stop,53.1353623,23.0832396
Sybiraków/Andrukiewicza,bus_stop,53.1312849,23.1992053
Boboli/Klonowa,bus_stop,53.124544,23.0869971
Kazimierza Wielkiego/Raginisa,bus_stop,53.1598976,23.1996764
Świętojańska/Akademicka,bus_stop,53.1255116,23.1676014
Kazimierza Wielkiego/Antoniewicza,bus_stop,53.1527227,23.2024508
Kazimierza Wielkiego/42. Pułku Piechoty,bus_stop,53.1433305,23.2016041
Kazimierza Wielkiego/Chełmońskiego,bus_stop,53.1480045,23.2014665
Kazimierza Wielkiego/Antoniewicza,bus_stop,53.151746,23.2018669
Żyzna/Pętla,bus_stop,53.1526899,23.2016911
Gen. Hallera/Palmowa,bus_stop,53.1544865,23.1270956
Gen. Hallera/Dziesięciny,bus_stop,53.1542112,23.1339929
Świętokrzyska/Ogród Działkowy II,bus_stop,53.1513904,23.1381815
Świętokrzyska/Ogród Działkowy I,bus_stop,53.1477532,23.1372601
Wierzbowa/Ordonówny,bus_stop,53.1419219,23.1289487
Wierzbowa/Technikum Mechaniczne,bus_stop,53.1405346,23.1243995
Wierzbowa/Rondo Reagana,bus_stop,53.1385293,23.1214642
Zwycięstwa/Prowiantowa,bus_stop,53.1362317,23.1279568
Kolejowa/Dworzec PKP,bus_stop,53.1357886,23.1367429
Botaniczna/Artyleryjska,bus_stop,53.1365669,23.1449287
Boh. M. Cassino/Wyszyńskiego,bus_stop,53.1330963,23.1383508
Wyszyńskiego/Sosnowskiego,bus_stop,53.1288929,23.1430954
Wyszyńskiego/Kaczorowskiego,bus_stop,53.1244084,23.1477248
Kaczorowskiego/Zwierzyniecka,bus_stop,53.1214008,23.1471778
Zwierzyniecka/Kaczorowskiego,bus_stop,53.1201481,23.1509012
Zwierzyniecka/Wesoła,bus_stop,53.1197946,23.1546901
Zwierzyniecka/11 Listopada,bus_stop,53.119436,23.1586378
Zwierzyniecka/Akcent ZOO,bus_stop,53.1185676,23.1661457
