name,shop,amenity,latitude,longitude
Społem,supermarket,,53.43804076228055,14.500854931806721
Biedronka,supermarket,,53.44154571716342,14.504097012135777
Społem,supermarket,,53.442435834674484,14.503658200482155
Mili,supermarket,,53.43167269438089,14.50502808458704
Społem,supermarket,,53.43245709158834,14.504030117522154
Lidl,supermarket,,53.433047693036826,14.514589929357776
Społem,supermarket,,53.442690429676915,14.511862485003281
Biedronka,supermarket,,53.424601705069136,14.500778249081028
Netto,supermarket,,53.4307182453418,14.507504616775892
Netto,supermarket,,53.42781566983391,14.509525233064164
Galeria Turzyn,mall,,53.426211624232245,14.529597687974421
Biedronka,supermarket,,53.428846771175635,14.52676614523389
Kupiec,mall,,53.42684977050107,14.542109140106843
Kiwi,convenience,,53.42889341601753,14.541358330394763
,convenience,,53.41490094286203,14.54284152064068
Biedronka,supermarket,,53.436997984543055,14.570556278378382
Społem „Stoczniowiec”,supermarket,,53.43623875882806,14.56915256625432
Galaxy,mall,,53.43374794336464,14.55613493144803
CH Fala,mall,,53.43721646147229,14.555255876109108
Społem,supermarket,,53.44390515295804,14.549233102389117
Odido,convenience,,53.44632497140666,14.556595107625654
Stokrotka,supermarket,,53.442832391357804,14.56575285376533
Społem,supermarket,,53.439031097898855,14.566890356730276
Netto,supermarket,,53.440502033766386,14.574924816541285
Netto,supermarket,,53.460250727675636,14.543602183989409
Netto,supermarket,,53.45898742954529,14.542163388406538
Biedronka,supermarket,,53.46106046304385,14.554949070684215
Pawilon wielobranżowy,convenience,,53.40254001945652,14.527525856718645
Marcin,convenience,,53.40227016843661,14.526449984685842
Netto,supermarket,,53.4024224252748,14.528400963616189
Żabka,convenience,,53.402019616630604,14.526330423579648
Społem,supermarket,,53.39845416348387,14.52574738115449
,convenience,,53.40845110000001,14.525878299999999
,mall,,53.398266334062036,14.525938284889898
Biedronka,supermarket,,53.40842314714228,14.526623322457228
Lidl,supermarket,,53.408411842301234,14.50941013065899
Mili,convenience,,53.399610906634635,14.496729339807827
Społem,supermarket,,53.45277454108827,14.550862534255435
Stara Cegielnia,mall,,53.45472442027519,14.552239505187966
abc,convenience,,53.45020257668106,14.558406288291422
Lidl,supermarket,,53.454573663769814,14.561832073800385
Żabka,convenience,,53.46798093975996,14.565610236257092
Galeria Mieszka,mall,,53.412556114502905,14.524721370070983
OMNI Molo,mall,,53.41067926571117,14.522269180196547
Społem,supermarket,,53.41257662918164,14.499821989434011
Lidl,supermarket,,53.45622627248972,14.585305645190422
Netto,supermarket,,53.43990151898576,14.479618728681604
CH Ster,mall,,53.42954721285853,14.483272072942638
Czerwona Torebka,mall,,53.453929434357065,14.475244822411305
Netto,supermarket,,53.45513927291866,14.472657657722479
Lidl,supermarket,,53.45335013364947,14.482855619377528
Sklep Spożywczy Spółka Handlowa Genowefa Krasowska,convenience,,53.448353403833174,14.501178598223609
Lewiatan,convenience,,53.444153426198696,14.502304537756165
Biedronka,supermarket,,53.44961874705304,14.500562001390728
Żabka,convenience,,53.45672073232515,14.498563592827363
Społem,convenience,,53.45097946963281,14.512497131010102
Społem,supermarket,,53.4587596826908,14.58186826882679
Społem,supermarket,,53.49526051916028,14.61276025326293
Lidl,supermarket,,53.45016131920205,14.543294568972433
,convenience,,53.45790974818449,14.536554531741528
Sklep spożywczy,convenience,,53.45580770974689,14.534755851605464
Delikatesy Żelka,convenience,,53.45575580456328,14.53563191824198
,convenience,,53.45921692268276,14.530252909990953
Społem,supermarket,,53.477120150000005,14.484344350000002
Osówka,convenience,,53.48000671772894,14.519734747192471
Biedronka,supermarket,,53.485209892165095,14.580906494971822
Biedronka,supermarket,,53.36850650272136,14.654698600283385
Żabka,convenience,,53.367846254901195,14.661925090747728
Żabka,convenience,,53.36722077369102,14.648543775880514
Społem,supermarket,,53.395543498005075,14.668204366725211
Lidl,supermarket,,53.396781681269424,14.672866407822967
Żabka,convenience,,53.39857117930515,14.667304639351308
Domus,mall,,53.39590657924982,14.667016809230338
Biedronka,supermarket,,53.39037708046541,14.764530364313103
Społem,supermarket,,53.358624625666586,14.743683285771338
Społem,supermarket,,53.38238739938612,14.631467468322525
Centrum Meblowe Top Shopping,mall,,53.38622278243808,14.64566055827341
Lidl,supermarket,,53.38231859389679,14.63342072768263
Pasaż Rondo-Zdroje,mall,,53.38330797386326,14.63264553394743
Społem,supermarket,,53.36703589986746,14.666616440316163
Helios II,mall,,53.3827863164114,14.655985778398707
Galeria Gryf,mall,,53.38567173692485,14.661863496885791
Helios III,mall,,53.38223320296755,14.65484240570688
,mall,,53.38599033283182,14.663488127994981
Ryneczek słoneczne,,marketplace,53.38131069706516,14.652696801803438
Kaufland,supermarket,,53.384730609687544,14.658270263540375
CH Słoneczne,mall,,53.3825744749504,14.660870952555365
Helios I,mall,,53.381745934884826,14.655588623473083
abc,convenience,,53.37416792140202,14.657706923243591
Targowisko Tobruk,,marketplace,53.421066773266304,14.551883112793401
Lidl,supermarket,,53.42710223214983,14.47572490652931
Nowy Turzyn,mall,,53.42733462601672,14.530307819128392
,convenience,,53.459102130470676,14.5799202065272
Galeria Północ,mall,,53.49569957517846,14.584690242479104
Netto,supermarket,,53.49552832178501,14.582611870982257
Biedronka,supermarket,,53.39876995,14.678549499999997
Outlet Park,mall,,53.38053480237514,14.671080984530667
Lidl,supermarket,,53.378172751836985,14.668520053006914
Galeria Mieszka,mall,,53.41319406412994,14.525151427245149
Biedronka,supermarket,,53.441316640388784,14.572786489208564
Lidl,supermarket,,53.455318207276804,14.545670545533293
Biedronka,supermarket,,53.45791261420483,14.544740895819643
Biedronka,supermarket,,53.44732640308173,14.57443843875227
Na Stoku,convenience,,53.459133145784314,14.53407843710468
Biedronka,supermarket,,53.4255843298448,14.48604908044437
MMG Centers*,mall,,53.384770956373444,14.667452468903157
,convenience,,53.44101670322317,14.567221175771286
Netto,supermarket,,53.37085481809387,14.66113671354639
Targowisko Turzyn,,marketplace,53.42472766533437,14.529557386338922
abc,convenience,,53.37859515,14.65608695
Kaufland,supermarket,,53.44151143574217,14.555931938818896
Lidl,supermarket,,53.409594821569094,14.53435478043788
Czerwona Torebka,mall,,53.45076376161599,14.542338850322217
Intermarché,supermarket,,53.36958545493447,14.665714872321685
Netto,supermarket,,53.47531120792867,14.519794800697616
Lidl,supermarket,,53.36124960870565,14.742075172866404
Biedronka,supermarket,,53.37522688275841,14.669565947008769
Ryneczek Kilińskiego,,marketplace,53.44151504066276,14.548037953179723
,convenience,,53.370013041625725,14.643559437920365
Lidl,supermarket,,53.372354308649,14.604878545642718
Kaufland,supermarket,,53.392841116586595,14.498798902773984
Park handlowy Karuzela,mall,,53.38529454593125,14.659251645735278
Dino,supermarket,,53.352954046982056,14.575807261230077
Netto,supermarket,,53.36385709056199,14.590757845460192
,convenience,,53.375711543037866,14.665634488132083
Biedronka,supermarket,,53.37790484694672,14.642605629722233
Lidl,supermarket,,53.44626319882018,14.571277402744517
Biedronka,supermarket,,53.357957071631574,14.58418134379767
Biedronka,supermarket,,53.36073225737734,14.748091473706094
Dino,supermarket,,53.35679042230544,14.743787792160358
,,marketplace,53.36778030102652,14.597865060765509
ALDI,supermarket,,53.454850896523446,14.553222989968436
POLOmarket,supermarket,,53.490471925172784,14.584262429587305
ALDI,supermarket,,53.49145803373065,14.587021414182344
Biedronka,supermarket,,53.496551820996594,14.589114516123184
Aldi,supermarket,,53.39348596243348,14.495862751427477
Lidl,supermarket,,53.49793961769477,14.588972384347642
E.Leclerc,supermarket,,53.46213649694518,14.553058121788984
