name,leisure,landuse,natural,latitude,longitude,area_m2,score
Dawny ośrodek Alma 2,,brownfield,grassland,54.35308091054938,18.818898097264356,103713.91926522381,72599.74348565667
,,grass,,54.360755908728905,18.579384879964362,2412.0762168555148,1688.4533517988602
,park,,,54.42615240381566,18.465424373368187,4016.028603778905,4016.028603778905
,,,grassland,54.44596385149116,18.453334659614608,11948.663859015625,8364.064701310937
,,grass,,54.37711673996894,18.63189663126226,9568.977554603533,6698.284288222472
,,grass,,54.37878031372959,18.634068209096533,3035.6538757778844,2124.957713044519
,,grass,,54.378186068311344,18.634155466137003,3378.8620171189514,2365.2034119832656
,,grass,,54.377547960162,18.632960895098677,10956.282594077535,7669.397815854274
,,grass,,54.37814672027146,18.63349057178033,162.2866240498368,113.60063683488575
,,grass,,54.378494770282664,18.63340335341096,536.2821633298472,375.39751433089305
,,grass,,54.37825609069717,18.633139805717384,535.168329438808,374.61783060716556
,,grass,,54.377614917404564,18.634043130797963,145.49584811080712,101.84709367756497
,,grass,,54.37838715315265,18.634139006305187,284.100393815224,198.87027567065678
,,grass,,54.336240886576924,18.59676884973965,341.63659966437484,239.14561976506238
,,grass,,54.33652092476995,18.597167655008224,2585.6057805658975,1809.924046396128
,,grass,,54.33578415519248,18.59633903115036,4281.226079797974,2996.8582558585817
,,grass,,54.33684690394478,18.597988885082124,801.9276368474117,561.3493457931881
,,grass,,54.3788409930164,18.632743164001326,2123.3586032208427,1486.35102225459
,,grass,,54.35811295436733,18.577853561388398,20844.35990416218,14591.051932913524
,,,grassland,54.35588965866437,18.576924643339055,6956.3382105718865,4869.43674740032
,,grass,,54.357016514173225,18.576801101807224,29995.221261020575,20996.6548827144
,,grass,,54.357053988863036,18.58084433781641,18367.12734553146,12856.98914187202
,,grass,,54.36014691400504,18.578396262506118,3313.1409239348827,2319.198646754418
,,grass,,54.410445026767405,18.557953786360766,4545.167466243957,3181.61722637077
,garden,,,54.410026760276,18.557278380285407,2276.5454324362595,1821.2363459490077
,,grass,,54.41041565918531,18.557244152974842,586.3137886412551,410.41965204887856
,,grass,,54.410770916674245,18.558135727324373,621.5232804988176,435.0662963491723
,,grass,,54.410842699976975,18.559189951308788,307.09883300349145,214.969183102444
,,grass,,54.410774273123735,18.559269228366585,422.77957331690175,295.9457013218312
,,grass,,54.41032257323671,18.55871751723809,1004.1050718198646,702.8735502739052
,,grass,,54.41073972209479,18.55864752743556,1428.9262723476938,1000.2483906433856
,,grass,,54.41057026967667,18.559378602799384,298.26248692765836,208.78374084936084
,,grass,,54.410682828639736,18.55933367851982,108.70281911744372,76.0919733822106
,,grass,,54.41037669614676,18.55944523611218,428.60646914224697,300.02452839957283
,,grass,,54.4106516192931,18.55919212992147,123.97569474720063,86.78298632304043
,,grass,,54.41046812449749,18.559665136129738,556.5708740095437,389.59961180668057
,,grass,,54.41032706293086,18.5596844225809,494.7085739760017,346.2960017832012
,,grass,,54.41040338130275,18.55957805752799,123.81705496104976,86.67193847273482
Park Oliwski im. Adama Mickiewicza,park,,,54.41100435520543,18.561920702718716,357151.50618684123,357151.50618684123
,,grass,,54.411242546370616,18.560015896939117,826.3542624513038,578.4479837159126
,,grass,,54.41065066946682,18.559978118303274,1263.2636051770671,884.2845236239469
,,grass,,54.410696822665514,18.56031058790695,1047.6032408574108,733.3222686001875
